,ID 740,ID 740,ID 740,ID 740,ID 740,ID 740,ID 740,ID 795,ID 795,ID 795,ID 795,ID 795,ID 795,ID 795,ID 787,ID 787,ID 787,ID 787,ID 787,ID 787,ID 787,ID 1083,ID 1083,ID 1083,ID 1083,ID 1083,ID 1083,ID 1083,ID 867,ID 867,ID 867,ID 867,ID 867,ID 867,ID 867,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 635,ID 635,ID 635,ID 635,ID 635,ID 635,ID 635,ID 621,ID 621,ID 621,ID 621,ID 621,ID 621,ID 621,ID 890,ID 890,ID 890,ID 890,ID 890,ID 890,ID 890,ID 874,ID 874,ID 874,ID 874,ID 874,ID 874,ID 874,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684,ID 773,ID 773,ID 773,ID 773,ID 773,ID 773,ID 773,ID 1184,ID 1184,ID 1184,ID 1184,ID 1184,ID 1184,ID 1184,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1121,ID 1121,ID 1121,ID 1121,ID 1121,ID 1121,ID 1121,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 920,ID 920,ID 920,ID 920,ID 920,ID 920,ID 920,ID 894,ID 894,ID 894,ID 894,ID 894,ID 894,ID 894,ID 1041,ID 1041,ID 1041,ID 1041,ID 1041,ID 1041,ID 1041
00:00.551,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00
00:00.551,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00
00:00.650,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.171,0.343,0.000,0.000,.00,0,0,0.182,0.420,0.000,0.000,.00,0,0,0.182,0.400,0.000,0.000,.00,0,0,0.182,0.428,0.000,0.000,.00,0,0,0.182,0.414,0.000,0.000,.00,0,0,0.182,0.473,0.000,0.000,.00,0,0,0.182,0.451,0.000,0.000,.00
00:00.751,41.665,79.358,0.113,0.226,1.290,1.290,.00,42.041,80.049,0.114,0.227,1.212,1.212,.00,42.244,80.485,0.126,0.250,1.196,1.196,.00,42.209,81.287,0.123,0.244,1.542,1.542,.00,42.257,81.584,0.133,0.264,1.613,1.613,.00,41.768,82.423,0.153,0.305,2.202,2.202,.00,41.945,83.268,0.165,0.329,2.319,2.319,.00,42.979,83.176,0.100,0.199,1.570,1.570,.00,42.072,83.78,0.160,0.317,2.371,2.371,.00,43.176,84.268,0.107,0.214,1.814,1.814,.00,42.042,84.264,0.167,0.342,2.562,2.562,.00,41.979,85.018,0.167,0.337,2.874,2.874,.00,42.53,85.61,0.154,0.306,2.554,2.554,.00,42.255,86.099,0.165,0.329,2.977,2.977,.00,42.505,86.316,0.314,0.628,2.815,2.815,.00,41.598,86.562,0.359,0.770,3.827,3.827,.00,42.377,87.456,0.350,0.734,3.318,3.318,.00,42.019,87.701,0.363,0.785,3.737,3.737,.00,42.395,88.128,0.357,0.759,3.527,3.527,.00,41.873,88.632,0.384,0.868,3.992,3.992,.00,42.106,89.078,0.373,0.827,3.992,3.992,.00
00:00.751,41.665,79.358,0.209,0.417,1.290,1.290,.00,42.041,80.049,0.211,0.420,1.212,1.212,.00,42.244,80.485,0.233,0.462,1.196,1.196,.00,42.209,81.287,0.227,0.451,1.542,1.542,.00,42.257,81.584,0.245,0.487,1.613,1.613,.00,41.768,82.423,0.283,0.563,2.202,2.202,.00,41.945,83.268,0.305,0.607,2.319,2.319,.00,42.979,83.176,0.185,0.368,1.570,1.570,.00,42.072,83.78,0.295,0.586,2.371,2.371,.00,43.176,84.268,0.198,0.394,1.814,1.814,.00,42.042,84.264,0.312,0.631,2.562,2.562,.00,41.979,85.018,0.310,0.622,2.874,2.874,.00,42.53,85.61,0.284,0.565,2.554,2.554,.00,42.255,86.099,0.305,0.607,2.977,2.977,.00,42.505,86.316,0.435,0.870,2.815,2.815,.00,41.598,86.562,0.509,1.066,3.827,3.827,.00,42.377,87.456,0.493,1.016,3.318,3.318,.00,42.019,87.701,0.516,1.087,3.737,3.737,.00,42.395,88.128,0.504,1.051,3.527,3.527,.00,41.873,88.632,0.554,1.201,3.992,3.992,.00,42.106,89.078,0.535,1.145,3.992,3.992,.00
00:00.751,41.665,79.358,0.291,0.581,1.290,1.290,.00,42.041,80.049,0.294,0.585,1.212,1.212,.00,42.244,80.485,0.324,0.644,1.196,1.196,.00,42.209,81.287,0.316,0.628,1.542,1.542,.00,42.257,81.584,0.341,0.678,1.613,1.613,.00,41.768,82.423,0.395,0.784,2.202,2.202,.00,41.945,83.268,0.425,0.845,2.319,2.319,.00,42.979,83.176,0.258,0.513,1.570,1.570,.00,42.072,83.78,0.410,0.816,2.371,2.371,.00,43.176,84.268,0.276,0.549,1.814,1.814,.00,42.042,84.264,0.437,0.878,2.562,2.562,.00,41.979,85.018,0.434,0.867,2.874,2.874,.00,42.53,85.61,0.396,0.787,2.554,2.554,.00,42.255,86.099,0.425,0.845,2.977,2.977,.00,42.505,86.316,0.539,1.077,2.815,2.815,.00,41.598,86.562,0.638,1.319,3.827,3.827,.00,42.377,87.456,0.615,1.258,3.318,3.318,.00,42.019,87.701,0.648,1.346,3.737,3.737,.00,42.395,88.128,0.631,1.302,3.527,3.527,.00,41.873,88.632,0.701,1.487,3.992,3.992,.00,42.106,89.078,0.674,1.417,3.992,3.992,.00
00:00.851,41.434,79.35,0.363,0.722,1.499,1.499,26.65,41.689,80.01,0.365,0.728,1.522,1.522,26.88,41.735,80.733,0.403,0.801,1.761,1.761,27.04,41.783,81.345,0.393,0.782,1.956,1.956,27.63,41.827,81.665,0.424,0.843,1.997,1.997,27.81,41.405,82.426,0.491,0.976,2.545,2.545,28.75,41.555,83.303,0.529,1.052,2.698,2.698,29.22,42.716,83.293,0.321,0.638,1.858,1.858,28.42,41.671,83.836,0.511,1.015,2.768,2.768,29.49,42.942,84.315,0.344,0.683,1.997,1.997,29.06,41.523,84.369,0.546,1.093,3.086,3.086,29.86,41.519,85.053,0.540,1.079,3.319,3.319,30.43,42.284,85.679,0.493,0.979,2.809,2.809,30.46,41.999,86.129,0.529,1.052,3.229,3.229,31.00,42.384,86.443,0.628,1.257,2.971,2.971,30.98,41.395,86.54,0.749,1.539,3.936,3.936,31.79,42.129,87.556,0.721,1.468,3.586,3.586,31.88,41.466,87.665,0.762,1.571,3.992,3.992,32.30,42.019,88.173,0.741,1.519,3.896,3.896,32.34,41.587,88.54,0.827,1.735,3.992,3.992,33.06,41.826,89.116,0.795,1.653,3.992,3.992,33.21
00:00.951,41.096,79.454,0.453,0.903,1.499,1.851,26.81,41.316,80.08,0.457,0.910,1.522,1.893,27.10,41.246,80.817,0.504,1.002,1.761,2.154,27.58,41.404,81.443,0.492,0.977,1.956,2.216,27.97,41.418,81.722,0.530,1.054,1.997,2.297,28.17,41.012,82.376,0.614,1.220,2.545,2.899,29.01,41.096,83.377,0.661,1.315,2.698,3.155,29.52,42.481,83.403,0.401,0.798,1.858,1.997,28.69,41.336,83.852,0.638,1.269,2.768,3.089,29.82,42.716,84.385,0.430,0.854,1.997,1.997,29.26,41.059,84.448,0.683,1.366,3.086,3.550,30.30,41.102,85.081,0.676,1.348,3.319,3.722,30.78,41.949,85.684,0.616,1.224,2.809,3.126,30.68,41.642,86.106,0.661,1.315,3.229,3.557,31.20,42.218,86.542,0.754,1.508,2.971,3.161,31.15,41.189,86.564,0.903,1.847,3.936,3.992,31.92,41.586,87.611,0.892,1.701,3.586,3.992,32.12,41.159,87.575,0.952,1.823,3.992,4.081,32.67,41.7,88.255,0.915,1.758,3.896,3.992,32.64,41.188,88.549,1.028,2.009,4.330,4.330,33.20,41.474,89.091,0.983,1.913,4.208,4.208,33.44
00:01.051,40.793,79.598,0.606,1.069,1.499,2.172,27.12,40.858,80.196,0.617,1.080,1.522,2.312,27.41,40.785,80.938,0.665,1.182,2.817,2.629,27.98,41,81.508,0.653,1.155,1.956,2.618,28.31,40.911,81.828,0.679,1.234,1.997,2.809,28.50,40.686,82.313,0.784,1.427,2.545,3.184,29.25,40.589,83.478,0.840,1.535,2.698,3.667,29.90,42.187,83.502,0.521,0.937,1.858,2.169,28.94,40.933,83.914,0.805,1.479,2.768,3.489,30.06,42.416,84.563,0.561,1.005,2.311,2.311,29.46,40.584,84.526,0.863,1.592,4.087,3.992,30.68,40.715,85.201,0.850,1.570,3.319,3.992,31.10,41.567,85.648,0.761,1.418,2.809,3.474,30.93,41.194,86.181,0.844,1.537,3.229,3.992,31.44,41.963,86.659,0.903,1.708,2.971,3.440,31.34,40.633,86.592,1.095,2.097,3.936,4.305,32.08,41.132,87.573,1.064,1.933,3.586,4.106,32.54,40.866,87.486,1.142,2.075,3.992,4.337,32.82,41.275,88.268,1.090,1.997,3.896,4.167,32.92,40.699,88.608,1.229,2.283,4.330,4.815,33.49,41.045,89.081,1.171,2.172,4.208,4.618,33.67
00:01.152,40.264,79.758,0.758,1.235,1.499,2.725,27.44,40.481,80.299,0.777,1.251,2.717,2.701,27.82,40.405,81.076,0.827,1.363,2.817,3.034,28.39,40.675,81.521,0.814,1.333,3.187,2.928,28.64,40.562,81.993,0.828,1.413,3.366,3.194,28.93,40.23,82.399,0.954,1.633,3.633,3.643,29.43,40.259,83.544,1.019,1.756,4.071,3.992,30.33,42.014,83.575,0.641,1.077,1.858,2.357,29.21,40.604,84.054,0.972,1.689,3.915,3.846,30.39,42.136,84.564,0.693,1.156,2.311,2.574,29.80,40.22,84.587,1.043,1.818,4.087,4.131,31.07,40.459,85.152,1.025,1.791,4.596,4.062,31.46,41.331,85.704,0.907,1.613,2.809,3.715,31.17,40.873,86.241,1.026,1.759,3.992,3.992,31.81,41.622,86.693,1.053,1.908,2.971,3.773,31.60,40.309,86.612,1.286,2.346,3.936,4.621,32.50,40.853,87.693,1.235,2.166,4.836,4.408,32.84,40.478,87.511,1.332,2.327,5.164,4.715,32.97,40.884,88.33,1.264,2.236,5.024,4.559,33.23,40.281,88.581,1.430,2.557,5.504,5.209,33.88,40.684,89.072,1.359,2.432,5.269,4.963,33.97
00:01.251,39.816,79.96,0.910,1.402,2.958,3.214,27.93,40.038,80.513,0.937,1.422,2.717,3.190,28.16,40.016,81.205,0.988,1.543,4.097,3.443,28.76,40.288,81.577,0.975,1.511,3.187,3.312,28.88,40.161,82.1,0.976,1.593,3.366,3.608,29.30,39.764,82.555,1.124,1.840,3.633,3.992,29.82,39.912,83.582,1.199,1.976,4.071,4.140,30.61,41.659,83.643,0.762,1.216,2.905,2.714,29.39,40.244,84.133,1.140,1.899,3.915,3.992,30.72,41.807,84.492,0.825,1.307,3.393,2.859,30.00,39.865,84.567,1.222,2.044,5.281,4.465,31.37,40.09,85.134,1.199,2.013,4.596,4.411,31.60,41.023,85.801,1.053,1.808,4.013,3.992,31.38,40.363,86.319,1.209,1.981,4.487,4.487,32.08,41.277,86.636,1.202,2.109,4.236,3.992,31.87,39.905,86.709,1.478,2.596,5.227,5.037,32.74,40.482,87.756,1.407,2.398,4.836,4.781,33.12,40.074,87.49,1.522,2.579,5.164,5.097,33.26,40.478,88.324,1.438,2.475,5.024,4.947,33.55,39.949,88.633,1.631,2.831,5.504,5.542,34.15,40.302,89.179,1.547,2.691,5.269,5.359,34.22
00:01.352,39.342,80.032,1.063,1.568,2.958,3.684,28.39,39.485,80.653,1.097,1.593,2.717,3.759,28.62,39.593,81.235,1.150,1.724,4.097,3.852,29.13,39.818,81.599,1.136,1.689,3.187,3.762,29.20,39.779,82.15,1.125,1.772,3.366,3.984,29.66,39.291,82.592,1.294,2.046,3.633,4.453,30.26,39.382,83.586,1.378,2.197,4.071,4.650,30.88,41.284,83.656,0.882,1.356,2.905,3.072,29.69,39.695,84.169,1.307,2.109,3.915,4.515,31.03,41.383,84.587,0.957,1.458,3.393,3.291,30.18,39.308,84.577,1.402,2.270,5.281,5.002,31.61,39.595,85.135,1.373,2.234,4.596,4.882,31.85,40.764,85.846,1.198,2.003,3.992,3.992,31.66,39.898,86.388,1.391,2.204,4.487,4.952,32.50,40.856,86.625,1.351,2.309,4.236,4.101,32.07,39.458,86.789,1.670,2.846,5.227,5.488,33.10,40.138,87.784,1.579,2.631,4.836,5.119,33.43,39.618,87.564,1.713,2.831,5.164,5.555,33.53,40.049,88.329,1.613,2.714,5.024,5.360,33.83,39.492,88.652,1.832,3.105,5.504,5.986,34.42,39.898,89.232,1.735,2.950,5.269,5.761,34.56
