,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697
,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,BELL,BELL,BELL,BELL,BELL,BELL,BELL
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
03:12.385,25.93,8.006,6.165,0.007,1107.282,1098.389,12.42,21.046,7.47,6.206,0.012,1101.808,1093.505,9.18,28.463,8.049,6.283,0.014,1107.007,1100.918,13.99,24.548,7.093,6.109,0.009,1107.631,1097.007,11.85,23.573,8.289,5.956,-0.054,1100.900,1096.032,10.39,27.184,7.519,6.168,-0.004,1117.661,1099.643,13.52,24.909,8.261,6.064,-0.005,1106.636,1097.368,11.30,28.481,7.1,6.297,0.041,1117.880,1100.913,14.63,27.551,6.422,6.251,-0.038,1113.770,1100.000,14.51,27.45,8.112,6.192,0.002,1107.932,1099.909,13.31,25.298,7.489,6.040,-0.017,1120.943,1097.757,12.27,24.081,7.954,6.151,-0.026,1103.250,1096.540,10.99,26.398,7.082,6.112,0.003,1130.207,1098.857,13.22,27.992,6.802,6.149,-0.013,1126.578,1100.417,14.59
03:12.485,26.58,8.139,6.167,0.007,1107.282,1099.039,12.67,21.651,7.528,6.206,0.011,1101.808,1094.110,9.60,29.022,8.084,6.280,0.012,1108.252,1101.478,14.43,25.165,7.117,6.108,0.008,1107.631,1097.624,12.34,24.13,8.342,5.954,-0.052,1102.088,1096.589,10.81,27.8,7.531,6.164,-0.006,1117.661,1100.243,13.91,25.483,8.219,6.066,-0.004,1107.835,1097.942,11.77,29.198,6.978,6.297,0.038,1117.880,1101.626,15.12,28.092,6.536,6.246,-0.039,1115.040,1100.510,14.94,28.089,8.111,6.189,0.000,1109.079,1100.546,13.67,25.852,7.465,6.043,-0.014,1122.105,1098.311,12.59,24.781,7.817,6.154,-0.023,1104.383,1097.240,11.40,27.112,7.106,6.114,0.004,1130.207,1099.571,13.66,28.643,6.975,6.148,-0.013,1126.578,1101.071,14.98
03:12.585,27.117,8.202,6.169,0.008,1108.430,1099.576,13.04,22.315,7.603,6.206,0.011,1103.012,1094.774,9.99,29.542,8.036,6.277,0.010,1108.252,1101.996,14.81,25.823,7.134,6.107,0.007,1108.914,1098.282,12.76,24.638,8.445,5.952,-0.051,1102.088,1097.097,11.16,28.431,7.559,6.160,-0.007,1118.908,1100.874,14.33,26.173,8.194,6.067,-0.003,1107.835,1098.632,12.21,29.862,7.111,6.297,0.036,1119.252,1102.223,15.71,28.658,6.625,6.241,-0.040,1115.040,1101.078,15.24,28.658,8.007,6.185,-0.001,1109.079,1101.112,14.13,26.608,7.407,6.046,-0.012,1122.105,1099.061,13.00,25.436,7.737,6.156,-0.021,1104.383,1097.895,12.00,27.753,7.221,6.116,0.005,1131.530,1100.188,14.15,29.219,7.096,6.148,-0.012,1127.897,1101.650,15.32
03:12.685,27.739,8.179,6.171,0.009,1109.570,1100.198,13.37,22.988,7.613,6.205,0.010,1104.333,1095.447,10.40,30.166,8.026,6.274,0.007,1109.331,1102.605,15.21,26.389,7.23,6.106,0.006,1110.146,1098.848,13.22,25.244,8.441,5.949,-0.049,1103.164,1097.703,11.45,29.139,7.624,6.156,-0.009,1120.234,1101.583,14.76,26.818,8.289,6.069,-0.002,1109.100,1099.277,12.71,30.42,7.422,6.296,0.034,1120.552,1102.806,16.09,29.289,6.624,6.235,-0.041,1116.171,1101.708,15.58,29.456,7.993,6.182,-0.003,1110.297,1101.909,14.60,27.406,7.41,6.050,-0.009,1123.417,1099.865,13.58,26.114,7.842,6.159,-0.018,1105.755,1098.573,12.52,28.341,7.254,6.118,0.005,1132.771,1100.777,14.52,29.855,7.142,6.147,-0.012,1129.108,1102.219,15.64
03:12.786,28.353,8.13,6.173,0.009,1109.570,1100.810,13.83,23.604,7.637,6.205,0.009,1104.333,1096.063,10.87,30.809,8.07,6.271,0.005,1110.592,1103.250,15.66,26.936,7.285,6.105,0.005,1110.146,1099.395,13.55,25.82,8.427,5.947,-0.047,1104.334,1098.279,11.88,29.761,7.757,6.152,-0.011,1120.234,1102.178,15.21,27.398,8.309,6.071,-0.001,1110.318,1099.857,13.10,31.084,7.452,6.296,0.031,1120.552,1103.471,16.26,29.859,6.559,6.230,-0.042,1117.361,1102.174,16.03,30.092,8.025,6.179,-0.005,1111.719,1102.530,15.18,27.948,7.491,6.053,-0.007,1124.753,1100.390,14.14,26.689,7.928,6.161,-0.015,1107.016,1099.148,12.92,28.992,7.277,6.119,0.006,1132.771,1101.428,14.91,30.526,7.131,6.147,-0.011,1129.108,1102.887,16.06
03:12.885,29.086,8.162,6.175,0.010,1109.570,1101.544,14.30,24.178,7.593,6.205,0.009,1104.333,1096.637,11.29,31.454,8.102,6.268,0.003,1110.592,1103.895,16.08,27.526,7.279,6.104,0.004,1110.146,1099.985,13.90,26.353,8.345,5.950,-0.043,1104.334,1098.812,12.30,30.287,7.872,6.150,-0.011,1120.234,1102.712,15.56,27.952,8.335,6.072,0.000,1110.318,1100.415,13.50,31.709,7.461,6.296,0.030,1120.552,1104.046,16.71,30.499,6.626,6.220,-0.044,1117.361,1102.811,16.48,30.711,8.17,6.174,-0.007,1111.719,1103.161,15.60,28.56,7.48,6.058,-0.004,1124.753,1101.001,14.47,27.202,8.064,6.163,-0.013,1107.016,1099.661,13.27,29.574,7.209,6.123,0.007,1132.771,1102.000,15.35,31.169,7.022,6.155,-0.006,1129.108,1103.519,16.54
03:12.985,29.728,8.184,6.181,0.012,1110.936,1102.181,14.80,24.749,7.606,6.204,0.008,1105.542,1097.208,11.73,32.071,8.149,6.255,-0.004,1110.592,1104.498,16.51,28.182,7.156,6.105,0.004,1111.280,1100.615,14.32,26.937,8.328,5.952,-0.039,1104.334,1099.396,12.73,30.925,7.831,6.149,-0.011,1121.426,1103.345,15.85,28.519,8.196,6.070,-0.001,1110.318,1100.978,13.87,32.316,7.423,6.291,0.026,1121.842,1104.642,17.15,31.238,6.735,6.202,-0.051,1117.361,1103.564,16.88,31.266,8.254,6.176,-0.006,1111.719,1103.721,15.94,29.229,7.406,6.061,-0.002,1124.753,1101.668,14.91,27.814,8.089,6.164,-0.012,1107.016,1100.271,13.53,30.137,7.187,6.125,0.008,1134.003,1102.504,15.81,31.732,6.945,6.164,-0.002,1130.439,1104.000,17.07
03:13.085,30.377,8.308,6.187,0.015,1110.936,1102.839,15.23,25.361,7.673,6.203,0.007,1105.542,1097.820,12.12,32.814,8.249,6.243,-0.010,1111.862,1105.248,16.92,28.832,7.133,6.105,0.004,1111.280,1101.264,14.87,27.492,8.442,5.954,-0.036,1105.467,1099.951,13.16,31.589,7.845,6.148,-0.011,1121.426,1103.998,16.33,29.106,8.117,6.068,-0.002,1111.456,1101.563,14.37,32.952,7.485,6.286,0.022,1121.842,1105.281,17.60,31.845,6.954,6.184,-0.058,1118.763,1104.112,17.33,31.888,8.274,6.177,-0.005,1112.921,1104.334,16.27,29.843,7.371,6.064,-0.001,1126.042,1102.220,15.43,28.431,7.948,6.164,-0.011,1108.158,1100.884,13.95,30.916,7.294,6.126,0.008,1134.003,1103.290,16.23,32.078,6.956,6.172,0.003,1130.439,1104.344,17.53
03:13.185,31.038,8.408,6.193,0.017,1112.236,1103.507,15.61,25.986,7.739,6.202,0.006,1106.727,1098.445,12.51,33.425,8.359,6.231,-0.017,1111.862,1105.868,17.37,29.45,7.209,6.106,0.004,1112.595,1101.884,15.34,28.065,8.493,5.956,-0.032,1105.467,1100.532,13.47,32.211,7.849,6.147,-0.011,1122.728,1104.596,16.79,29.746,8.184,6.066,-0.003,1111.456,1102.199,14.84,33.496,7.705,6.281,0.018,1123.085,1105.849,18.01,32.478,7.082,6.166,-0.065,1118.763,1104.756,17.60,32.532,8.35,6.178,-0.004,1112.921,1104.982,16.70,30.452,7.365,6.067,0.001,1126.042,1102.827,15.89,29.093,7.862,6.165,-0.009,1108.158,1101.543,14.48,31.636,7.41,6.128,0.008,1135.347,1103.998,16.70,32.733,7.12,6.181,0.008,1130.439,1105.015,17.76
03:13.285,31.699,8.493,6.198,0.020,1112.236,1104.176,16.00,26.655,7.742,6.201,0.005,1106.727,1099.114,12.90,33.985,8.408,6.219,-0.023,1113.233,1106.410,17.72,30.072,7.246,6.106,0.004,1112.595,1102.444,15.73,28.631,8.574,5.958,-0.029,1106.607,1101.099,13.84,32.862,7.931,6.146,-0.011,1122.728,1105.252,17.23,30.403,8.318,6.064,-0.004,1112.683,1102.860,15.25,34.125,7.8,6.276,0.013,1123.085,1106.432,18.24,33.154,7.199,6.148,-0.072,1120.050,1105.445,17.96,33.165,8.491,6.180,-0.003,1114.196,1105.631,17.10,31.117,7.412,6.070,0.003,1127.265,1103.501,16.32,29.752,7.868,6.166,-0.008,1109.456,1102.178,15.01,32.301,7.484,6.130,0.009,1135.347,1104.638,17.13,33.335,7.225,6.189,0.013,1132.006,1105.626,18.11
03:13.385,32.326,8.508,6.204,0.022,1113.569,1104.799,16.41,27.287,7.72,6.199,0.004,1108.022,1099.746,13.37,34.557,8.51,6.211,-0.027,1113.233,1106.992,18.09,30.699,7.254,6.107,0.004,1113.839,1103.070,16.14,29.221,8.614,5.959,-0.026,1106.607,1101.690,14.18,33.407,8.069,6.145,-0.010,1124.006,1105.811,17.63,30.977,8.48,6.065,-0.004,1112.683,1103.452,15.62,34.676,7.933,6.271,0.010,1124.293,1106.999,18.61,33.734,7.271,6.148,-0.069,1120.050,1105.997,18.35,33.74,8.645,6.189,0.002,1114.196,1106.215,17.45,31.77,7.663,6.081,0.008,1127.265,1104.134,16.76,30.462,7.974,6.162,-0.009,1109.456,1102.895,15.47,32.978,7.539,6.131,0.009,1136.744,1105.313,17.55,33.956,7.251,6.190,0.013,1132.006,1106.161,18.46
03:13.485,32.951,8.563,6.212,0.025,1113.569,1105.426,16.84,27.891,7.715,6.197,0.003,1108.022,1100.338,13.84,35.295,8.652,6.194,-0.033,1114.374,1107.743,18.42,31.306,7.273,6.107,0.004,1113.839,1103.678,16.58,29.794,8.564,5.958,-0.025,1107.769,1102.279,14.57,34.027,8.251,6.146,-0.010,1124.006,1106.422,17.92,31.61,8.573,6.066,-0.003,1113.949,1104.098,15.91,35.286,8.134,6.266,0.007,1124.293,1107.635,18.91,34.345,7.365,6.147,-0.065,1121.321,1106.566,18.71,34.356,8.858,6.198,0.007,1115.439,1106.860,17.74,32.438,7.836,6.092,0.013,1128.616,1104.819,17.05,31.012,8.069,6.159,-0.011,1110.829,1103.452,15.90,33.527,7.588,6.132,0.009,1136.744,1105.865,17.99,34.629,7.322,6.191,0.012,1133.235,1106.836,18.88
03:13.585,33.559,8.629,6.220,0.028,1114.823,1106.034,17.24,28.45,7.689,6.196,0.002,1109.258,1100.896,14.27,36.073,8.893,6.178,-0.040,1114.374,1108.537,18.84,31.935,7.28,6.106,0.003,1115.074,1104.246,16.99,30.444,8.552,5.956,-0.024,1107.769,1102.926,15.01,34.631,8.266,6.146,-0.009,1125.213,1107.018,18.23,32.219,8.618,6.067,-0.002,1113.949,1104.708,16.29,35.891,8.237,6.261,0.004,1125.501,1108.203,19.20,34.936,7.39,6.147,-0.061,1121.321,1107.150,19.08,34.931,9.038,6.207,0.011,1115.439,1107.459,18.03,32.962,7.959,6.103,0.018,1128.616,1105.355,17.40,31.61,8.193,6.156,-0.012,1110.829,1104.047,16.22,34.027,7.604,6.134,0.010,1137.974,1106.299,18.34,35.431,7.417,6.192,0.012,1133.235,1107.642,19.31
03:13.685,34.173,8.817,6.228,0.030,1114.823,1106.673,17.63,29.049,7.724,6.194,0.001,1109.258,1101.496,14.68,36.754,9.146,6.161,-0.047,1115.937,1109.260,19.22,32.613,7.283,6.106,0.003,1115.074,1104.918,17.43,31.045,8.773,5.955,-0.023,1108.993,1103.545,15.48,35.259,8.37,6.147,-0.008,1125.213,1107.654,18.64,32.809,8.599,6.069,-0.001,1115.198,1105.289,16.69,36.522,8.218,6.256,0.001,1125.501,1108.811,19.55,35.597,7.54,6.147,-0.057,1122.527,1107.798,19.48,35.448,9.159,6.216,0.016,1116.693,1107.992,18.31,33.504,8.049,6.114,0.024,1129.850,1105.905,17.68,32.147,8.119,6.152,-0.013,1111.997,1104.584,16.56,34.682,7.822,6.135,0.010,1137.974,1106.983,18.68,36.065,7.579,6.193,0.012,1134.719,1108.214,19.81
03:13.785,34.827,8.969,6.235,0.033,1116.074,1107.344,17.93,29.656,7.789,6.193,0.000,1110.404,1102.076,15.08,37.442,9.307,6.145,-0.054,1115.937,1109.966,19.52,33.275,7.318,6.106,0.003,1116.397,1105.578,17.91,31.675,8.911,5.954,-0.022,1108.993,1104.208,15.75,35.882,8.438,6.147,-0.007,1126.460,1108.243,19.01,33.397,8.66,6.070,0.000,1115.198,1105.881,17.12,37.072,8.392,6.251,-0.002,1126.753,1109.387,20.01,36.108,7.643,6.147,-0.054,1122.527,1108.271,19.84,36.099,9.272,6.226,0.020,1116.693,1108.654,18.59,34.211,8.264,6.125,0.029,1129.850,1106.604,18.00,32.775,8.095,6.149,-0.014,1111.997,1105.188,16.99,35.244,7.973,6.137,0.010,1139.152,1107.564,18.99,36.652,7.704,6.194,0.012,1134.719,1108.813,20.14
03:13.885,35.516,9.044,6.243,0.036,1116.074,1108.033,18.28,30.331,7.826,6.191,0.000,1110.404,1102.752,15.46,37.99,9.458,6.129,-0.061,1117.368,1110.521,19.89,33.867,7.544,6.105,0.002,1116.397,1106.130,18.35,32.314,9.086,5.953,-0.021,1110.275,1104.865,16.10,36.566,8.595,6.144,-0.008,1126.460,1108.945,19.41,33.987,8.762,6.067,-0.001,1116.376,1106.480,17.49,37.705,8.598,6.249,-0.003,1126.753,1109.997,20.28,36.761,7.706,6.147,-0.050,1123.719,1108.920,20.13,36.686,9.4,6.230,0.021,1117.878,1109.255,18.97,34.903,8.639,6.140,0.035,1131.129,1107.355,18.35,33.425,8.23,6.144,-0.016,1113.166,1105.850,17.45,35.842,8.117,6.146,0.014,1140.343,1108.126,19.28,37.272,8.041,6.187,0.008,1135.973,1109.497,20.47
03:13.985,36.223,9.15,6.242,0.033,1117.432,1108.744,18.72,30.976,7.846,6.189,-0.001,1111.701,1103.397,15.91,38.388,9.446,6.124,-0.060,1117.368,1110.898,20.18,34.43,7.777,6.104,0.001,1117.662,1106.727,18.61,33.013,9.259,5.950,-0.021,1110.275,1105.581,16.42,37.123,8.87,6.145,-0.007,1127.778,1109.552,19.78,34.571,9.008,6.065,-0.003,1116.376,1107.100,17.84,38.31,8.779,6.245,-0.005,1127.980,1110.628,20.58,37.084,7.628,6.152,-0.045,1123.719,1109.216,20.54,37.258,9.533,6.236,0.023,1117.878,1109.843,19.29,35.43,8.985,6.156,0.041,1131.129,1107.939,18.57,34.085,8.398,6.141,-0.016,1113.166,1106.507,17.82,36.555,8.259,6.154,0.018,1140.343,1108.854,19.60,38.022,8.34,6.180,0.003,1135.973,1110.224,20.67
03:14.085,36.939,9.216,6.240,0.030,1117.432,1109.456,19.14,31.59,7.869,6.187,-0.002,1111.701,1103.998,16.36,38.69,9.389,6.120,-0.059,1117.368,1111.170,20.47,35.057,7.866,6.103,0.001,1117.662,1107.359,18.85,33.57,9.121,5.948,-0.021,1111.657,1106.139,16.80,37.744,9.092,6.145,-0.007,1127.778,1110.179,19.98,35.195,9.131,6.062,-0.004,1117.600,1107.736,18.08,38.966,8.951,6.241,-0.007,1127.980,1111.305,20.88,37.846,7.825,6.156,-0.040,1123.719,1109.992,20.83,37.89,9.761,6.242,0.025,1119.066,1110.514,19.60,35.991,9.06,6.172,0.048,1132.545,1108.497,18.70,34.65,8.55,6.138,-0.017,1114.510,1107.090,18.16,37.141,8.304,6.163,0.021,1140.343,1109.433,20.01,38.84,8.683,6.172,-0.001,1137.483,1111.106,20.99
03:14.185,37.595,9.336,6.239,0.028,1118.872,1110.108,19.60,32.197,7.886,6.184,-0.003,1112.966,1104.587,16.77,39.211,9.415,6.116,-0.058,1118.623,1111.676,20.72,35.677,7.89,6.101,0.000,1118.901,1107.973,19.23,34.153,9.286,5.945,-0.021,1111.657,1106.742,17.29,38.431,9.182,6.145,-0.006,1129.063,1110.862,20.26,35.753,9.199,6.060,-0.005,1117.600,1108.301,18.43,39.584,9.151,6.237,-0.008,1129.295,1111.956,21.22,38.736,8.192,6.160,-0.035,1125.472,1110.867,21.23,38.52,9.995,6.248,0.027,1119.066,1111.185,19.89,36.625,9.153,6.188,0.054,1132.545,1109.137,19.04,35.294,8.755,6.136,-0.017,1114.510,1107.762,18.46,37.693,8.516,6.171,0.025,1141.667,1109.992,20.39,39.454,8.887,6.164,-0.005,1137.483,1111.753,21.32
03:14.285,38.132,9.537,6.238,0.025,1118.872,1110.680,19.98,32.804,8.002,6.182,-0.004,1112.966,1105.205,17.19,39.808,9.627,6.112,-0.057,1118.623,1112.274,21.07,36.233,7.981,6.100,-0.001,1118.901,1108.473,19.65,34.641,9.311,5.943,-0.021,1112.797,1107.226,17.58,39.037,9.284,6.145,-0.006,1129.063,1111.471,20.68,36.398,9.327,6.058,-0.006,1118.791,1108.958,18.78,40.19,9.364,6.233,-0.010,1129.295,1112.542,21.52,39.375,8.476,6.165,-0.030,1125.472,1111.556,21.60,39.165,10.104,6.254,0.029,1120.409,1111.835,20.17,37.171,9.239,6.204,0.060,1133.751,1109.687,19.43,35.915,8.795,6.133,-0.018,1115.770,1108.360,18.77,38.269,8.795,6.180,0.029,1141.667,1110.593,20.63,40.078,9.069,6.157,-0.010,1139.015,1112.334,21.61
03:14.385,38.685,9.843,6.236,0.023,1120.101,1111.299,20.22,33.412,8.151,6.179,-0.006,1114.182,1105.826,17.54,40.294,9.832,6.119,-0.050,1119.759,1112.801,21.34,36.834,8.173,6.104,0.001,1120.076,1109.104,19.98,35.22,9.343,5.943,-0.019,1112.797,1107.800,17.91,39.645,9.467,6.149,-0.004,1130.363,1112.065,21.04,37.064,9.435,6.049,-0.010,1118.791,1109.630,19.14,40.829,9.524,6.229,-0.012,1130.586,1113.190,21.80,40.053,8.727,6.158,-0.031,1127.134,1112.192,21.85,39.886,10.38,6.252,0.026,1120.409,1112.608,20.55,37.809,9.29,6.215,0.063,1133.751,1110.299,19.75,36.465,8.726,6.131,-0.018,1115.770,1108.878,19.18,38.852,9.077,6.193,0.034,1142.891,1111.233,20.84,40.718,9.217,6.154,-0.011,1139.015,1112.986,21.93
03:14.485,39.263,10.048,6.232,0.019,1121.335,1111.912,20.39,34.06,8.249,6.177,-0.007,1115.454,1106.454,17.86,40.78,10.126,6.122,-0.046,1120.845,1113.358,21.54,37.52,8.352,6.109,0.004,1121.402,1109.813,20.27,35.834,9.429,5.945,-0.017,1113.864,1108.434,18.30,40.273,9.679,6.151,-0.002,1131.648,1112.729,21.34,37.646,9.571,6.042,-0.013,1120.129,1110.226,19.54,41.411,9.794,6.228,-0.011,1131.867,1113.836,22.14,40.62,8.92,6.152,-0.032,1128.442,1112.791,22.15,40.595,10.594,6.245,0.022,1121.828,1113.348,20.86,38.549,9.447,6.223,0.064,1134.942,1111.052,20.17,37.09,8.841,6.131,-0.017,1116.941,1109.513,19.61,39.43,9.266,6.205,0.038,1144.137,1111.842,21.05,41.306,9.337,6.159,-0.008,1140.321,1113.574,22.27
03:14.585,39.888,10.263,6.227,0.015,1121.335,1112.570,20.66,34.712,8.374,6.174,-0.007,1115.454,1107.118,18.25,41.22,10.13,6.125,-0.042,1120.845,1113.773,21.68,38.121,8.524,6.115,0.007,1121.402,1110.372,20.62,36.442,9.528,5.947,-0.015,1113.864,1109.049,18.67,40.849,9.833,6.153,-0.001,1131.648,1113.322,21.63,38.218,9.793,6.035,-0.016,1120.129,1110.838,19.85,42,10.038,6.227,-0.011,1131.867,1114.419,22.36,41.278,9.195,6.147,-0.034,1128.442,1113.503,22.42,41.273,10.805,6.239,0.017,1121.828,1114.054,21.21,39.266,9.76,6.230,0.064,1134.942,1111.831,20.58,37.744,8.993,6.131,-0.016,1116.941,1110.149,19.98,40.092,9.515,6.217,0.043,1144.137,1112.501,21.33,41.825,9.449,6.164,-0.005,1140.321,1114.026,22.61
03:14.685,40.556,10.33,6.223,0.012,1121.335,1113.220,20.95,35.31,8.468,6.172,-0.008,1115.454,1107.723,18.62,41.551,10.055,6.129,-0.037,1120.845,1114.014,21.98,38.792,8.744,6.121,0.010,1121.402,1111.078,20.93,36.991,9.416,5.949,-0.013,1115.106,1109.555,19.03,41.47,10.035,6.156,0.000,1131.648,1113.974,21.93,38.844,9.991,6.029,-0.019,1121.343,1111.494,20.10,42.668,10.364,6.226,-0.011,1131.867,1115.163,22.60,41.873,9.358,6.141,-0.035,1128.442,1114.035,22.69,41.939,11.011,6.233,0.012,1123.284,1114.748,21.54,39.918,10.097,6.238,0.065,1136.479,1112.540,20.86,38.35,9.325,6.131,-0.015,1118.253,1110.826,20.33,40.745,9.682,6.229,0.047,1144.137,1113.172,21.62,42.294,9.526,6.169,-0.002,1141.458,1114.488,22.89
03:14.785,41.069,10.537,6.218,0.008,1122.664,1113.772,21.37,35.915,8.526,6.170,-0.009,1116.728,1108.295,18.98,42.014,10.091,6.132,-0.033,1122.079,1114.454,22.27,39.457,8.954,6.127,0.013,1122.745,1111.776,21.25,37.573,9.432,5.951,-0.010,1116.223,1110.110,19.50,42.096,10.173,6.158,0.002,1132.909,1114.561,22.23,39.409,10.127,6.022,-0.022,1122.561,1112.073,20.40,43.302,10.626,6.225,-0.011,1133.259,1115.849,22.84,42.67,9.746,6.135,-0.036,1129.775,1114.920,22.99,42.565,11.315,6.227,0.008,1124.660,1115.443,21.87,40.607,10.373,6.246,0.066,1137.940,1113.282,21.09,38.94,9.58,6.131,-0.014,1119.573,1111.466,20.52,41.444,9.931,6.241,0.052,1145.522,1113.915,21.96,42.849,9.841,6.174,0.001,1142.541,1115.123,23.17
03:14.885,41.432,10.713,6.213,0.005,1122.664,1114.164,21.59,36.486,8.673,6.168,-0.010,1116.728,1108.887,19.37,42.597,10.434,6.135,-0.028,1122.079,1115.125,22.57,40.034,9.091,6.133,0.016,1122.745,1112.301,21.57,38.179,9.709,5.953,-0.008,1116.223,1110.776,19.90,42.639,10.291,6.160,0.003,1132.909,1115.108,22.57,40.025,10.387,6.015,-0.026,1122.561,1112.741,20.71,43.857,10.878,6.224,-0.011,1133.259,1116.402,23.11,43.321,10.026,6.129,-0.038,1129.775,1115.630,23.28,43.039,11.611,6.221,0.003,1124.660,1115.996,22.10,41.197,10.427,6.248,0.063,1137.940,1113.854,21.38,39.456,9.683,6.130,-0.013,1119.573,1111.989,20.76,42.088,10.324,6.246,0.052,1145.522,1114.613,22.28,43.337,10.081,6.183,0.006,1142.541,1115.666,23.34
03:14.985,41.807,10.999,6.209,0.002,1122.664,1114.621,21.72,37.094,8.86,6.167,-0.009,1117.921,1109.521,19.67,43.468,11.138,6.137,-0.026,1122.079,1116.170,22.74,40.601,9.349,6.128,0.013,1124.034,1112.922,21.88,38.704,9.761,5.949,-0.009,1116.223,1111.293,20.13,43.244,10.454,6.165,0.005,1134.105,1115.728,22.87,40.536,10.491,6.012,-0.026,1122.561,1113.256,20.96,44.429,11.174,6.230,-0.007,1134.554,1117.039,23.32,43.994,10.406,6.121,-0.040,1131.369,1116.314,23.54,43.628,11.913,6.209,-0.003,1124.660,1116.657,22.22,41.79,10.68,6.247,0.059,1137.940,1114.480,21.76,39.974,9.771,6.127,-0.014,1119.573,1112.480,21.05,42.715,10.605,6.253,0.053,1147.010,1115.301,22.46,43.865,10.264,6.187,0.008,1142.541,1116.135,23.52
03:15.085,42.252,11.233,6.204,-0.001,1124.083,1115.123,21.78,37.735,9.015,6.166,-0.009,1117.921,1110.147,19.96,44.249,11.672,6.139,-0.023,1123.875,1117.106,22.86,41.124,9.546,6.124,0.010,1124.034,1113.481,22.10,39.183,10.089,5.945,-0.011,1117.412,1111.848,20.47,43.776,10.722,6.169,0.007,1134.105,1116.260,23.19,40.987,10.547,6.008,-0.027,1123.757,1113.693,21.25,44.955,11.473,6.235,-0.004,1134.554,1117.650,23.51,44.376,10.424,6.113,-0.042,1131.369,1116.664,23.75,43.959,12.023,6.197,-0.010,1125.886,1117.003,22.43,42.438,10.974,6.247,0.056,1139.168,1115.192,22.00,40.584,10,6.125,-0.014,1120.630,1113.131,21.36,43.333,10.831,6.260,0.054,1147.010,1115.958,22.71,44.444,10.487,6.191,0.010,1143.647,1116.754,23.76
