,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 826,ID 826,ID 826,ID 826,ID 826,ID 826,ID 826,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 638,ID 638,ID 638,ID 638,ID 638,ID 638,ID 638,ID 222,ID 222,ID 222,ID 222,ID 222,ID 222,ID 222,ID 799,ID 799,ID 799,ID 799,ID 799,ID 799,ID 799,ID 965,ID 965,ID 965,ID 965,ID 965,ID 965,ID 965,ID 607,ID 607,ID 607,ID 607,ID 607,ID 607,ID 607,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996
,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,NADER,NADER,NADER,NADER,NADER,NADER,NADER,GOURLEY,GOURLEY,GOURLEY,GOURLEY,GOURLEY,GOURLEY,GOURLEY,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,VERHEYDEN,VERHEYDEN,VERHEYDEN,VERHEYDEN,VERHEYDEN,VERHEYDEN,VERHEYDEN,MECHAAL,MECHAAL,MECHAAL,MECHAAL,MECHAAL,MECHAAL,MECHAAL,MORNET,MORNET,MORNET,MORNET,MORNET,MORNET,MORNET,ARESE,ARESE,ARESE,ARESE,ARESE,ARESE,ARESE,PALLITSCH,PALLITSCH,PALLITSCH,PALLITSCH,PALLITSCH,PALLITSCH,PALLITSCH,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.552,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00,0,0,0.222,0.000,0.000,0.000,.00
00:00.552,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00,0,0,0.600,0.000,0.000,0.000,.00
00:00.652,0,0,1.004,0.000,0.000,0.000,.00,0,0,0.995,0.000,0.000,0.000,.00,0,0,1.018,0.000,0.000,0.000,.00,0,0,1.058,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00,0,0,1.091,0.000,0.000,0.000,.00
00:00.753,41.262,79.789,1.340,0.000,1.829,1.829,.00,41.733,80.32,1.324,0.000,1.602,1.602,.00,41.786,81.358,1.367,0.000,1.959,1.959,.00,41.671,81.795,1.440,0.000,2.082,2.082,.00,41.829,82.683,1.516,0.000,2.232,2.232,.00,42.015,83.413,1.523,0.000,2.302,2.302,.00,41.92,83.88,1.565,0.000,2.548,2.548,.00,41.632,85.262,1.627,0.000,3.283,3.283,.00,41.726,85.075,1.665,0.000,3.132,3.132,.00,41.886,85.78,1.665,0.000,3.218,3.218,.00,41.468,85.738,1.667,0.000,3.597,3.597,.00,42.081,86.916,1.647,0.000,3.416,3.416,.00,41.921,87.529,1.665,0.000,3.772,3.772,.00,41.849,88.156,1.667,0.000,3.992,3.992,.00,41.605,88.556,1.667,0.000,3.992,3.992,.00,41.468,89.543,1.667,0.000,4.345,4.345,.00
00:00.753,41.262,79.789,1.625,0.000,1.829,1.829,.00,41.733,80.32,1.603,0.000,1.602,1.602,.00,41.786,81.358,1.662,0.000,1.959,1.959,.00,41.671,81.795,1.763,0.000,2.082,2.082,.00,41.829,82.683,1.876,0.000,2.232,2.232,.00,42.015,83.413,1.888,0.000,2.302,2.302,.00,41.92,83.88,1.965,0.000,2.548,2.548,.00,41.632,85.262,2.080,0.000,3.283,3.283,.00,41.726,85.075,2.151,0.000,3.132,3.132,.00,41.886,85.78,2.151,0.000,3.218,3.218,.00,41.468,85.738,2.156,0.000,3.597,3.597,.00,42.081,86.916,2.117,0.000,3.416,3.416,.00,41.921,87.529,2.151,0.000,3.772,3.772,.00,41.849,88.156,2.175,0.000,3.992,3.992,.00,41.605,88.556,2.263,0.000,3.992,3.992,.00,41.468,89.543,2.308,0.000,4.345,4.345,.00
00:00.753,41.262,79.789,1.864,-0.010,1.829,1.829,.00,41.733,80.32,1.841,-0.001,1.602,1.602,.00,41.786,81.358,1.901,-0.029,1.959,1.959,.00,41.671,81.795,2.023,-0.033,2.082,2.082,.00,41.829,82.683,2.148,-0.072,2.232,2.232,.00,42.015,83.413,2.163,-0.078,2.302,2.302,.00,41.92,83.88,2.262,-0.093,2.548,2.548,.00,41.632,85.262,2.397,-0.144,3.283,3.283,.00,41.726,85.075,2.489,-0.157,3.132,3.132,.00,41.886,85.78,2.497,-0.142,3.218,3.218,.00,41.468,85.738,2.503,-0.146,3.597,3.597,.00,42.081,86.916,2.429,-0.182,3.416,3.416,.00,41.921,87.529,2.493,-0.150,3.772,3.772,.00,41.849,88.156,2.529,-0.163,3.992,3.992,.00,41.605,88.556,2.664,-0.219,3.992,3.992,.00,41.468,89.543,2.756,-0.252,4.345,4.345,.00
00:00.853,41.064,79.739,2.071,-0.018,1.991,1.991,27.24,41.385,80.408,2.048,-0.001,1.957,1.957,27.29,41.453,81.406,2.107,-0.054,2.157,2.157,27.98,41.366,81.877,2.249,-0.061,2.398,2.398,28.37,41.408,82.77,2.384,-0.135,2.658,2.658,28.89,41.614,83.408,2.401,-0.145,2.678,2.678,29.27,41.525,83.978,2.519,-0.174,2.953,2.953,29.67,41.291,84.919,2.671,-0.268,3.538,3.538,30.85,41.347,85.245,2.782,-0.293,3.546,3.546,30.65,41.319,85.841,2.796,-0.265,3.772,3.772,31.04,41.283,86.159,2.804,-0.272,3.914,3.914,31.30,41.938,86.896,2.700,-0.339,3.543,3.543,31.70,41.613,87.573,2.789,-0.280,3.992,3.992,32.25,41.536,88.153,2.836,-0.304,3.992,3.992,32.74,41.235,88.69,3.012,-0.409,4.325,4.325,33.20,41.031,89.59,3.145,-0.471,4.777,4.777,33.99
00:00.953,40.517,79.856,2.403,-0.028,1.991,2.519,27.35,40.81,80.536,2.377,-0.002,1.957,2.471,27.59,41.01,81.475,2.441,-0.080,2.157,2.598,28.25,40.912,81.867,2.609,-0.092,2.398,2.822,28.65,40.934,82.756,2.763,-0.203,2.658,3.099,29.25,41.165,83.522,2.783,-0.218,2.678,3.139,29.55,41.095,84.073,2.927,-0.262,2.953,3.390,30.02,41.003,84.922,3.105,-0.402,3.538,3.762,30.85,40.896,85.343,3.241,-0.440,3.546,3.992,31.04,40.842,85.862,3.262,-0.398,4.814,3.992,31.48,40.909,86.523,3.272,-0.408,3.914,4.022,31.73,41.6,86.952,3.132,-0.509,3.543,3.881,31.79,41.317,87.658,3.252,-0.420,3.992,3.992,32.50,41.254,88.111,3.312,-0.456,4.142,4.142,32.96,40.852,88.786,3.538,-0.614,4.325,4.720,33.56,40.645,89.745,3.718,-0.707,4.777,5.191,34.34
00:01.054,40.002,79.951,2.735,-0.037,3.258,3.036,27.82,40.241,80.768,2.707,-0.002,3.512,3.085,28.09,40.61,81.627,2.774,-0.107,3.361,3.026,28.61,40.372,82.016,2.970,-0.122,3.712,3.381,28.96,40.477,82.779,3.142,-0.270,4.011,3.538,29.57,40.665,83.572,3.165,-0.290,4.032,3.627,29.95,40.533,84.164,3.335,-0.349,4.364,3.950,30.39,40.598,85.056,3.540,-0.537,4.587,3.992,31.06,40.402,85.305,3.700,-0.587,4.884,4.160,31.43,40.289,86.042,3.728,-0.531,4.814,4.478,31.83,40.457,86.629,3.739,-0.545,5.259,4.485,32.25,41.252,86.985,3.565,-0.678,3.543,3.992,32.07,40.926,87.666,3.714,-0.559,4.330,4.330,32.77,40.847,88.123,3.788,-0.609,4.142,4.536,33.13,40.389,88.926,4.063,-0.818,5.591,5.203,33.89,40.134,89.786,4.290,-0.942,6.130,5.693,34.72
00:01.153,39.529,80.066,3.066,-0.046,3.258,3.520,28.25,39.808,80.856,3.036,-0.003,3.512,3.522,28.66,40.244,81.711,3.107,-0.134,3.361,3.399,29.00,39.869,82.148,3.331,-0.153,3.712,3.899,29.45,40.104,82.808,3.521,-0.338,4.011,3.899,29.91,40.269,83.671,3.547,-0.363,4.032,3.992,30.34,40.179,84.208,3.743,-0.436,4.364,4.062,30.85,40.278,85.106,3.974,-0.671,4.587,4.223,31.44,40.059,85.324,4.159,-0.733,4.884,4.495,31.75,39.865,86.17,4.194,-0.663,5.837,4.922,32.35,40.146,86.634,4.207,-0.681,5.259,4.784,32.65,40.982,86.987,3.997,-0.848,4.641,4.083,32.34,40.611,87.622,4.176,-0.699,5.638,4.619,33.05,40.531,88.146,4.263,-0.761,5.456,4.846,33.43,40.153,88.967,4.589,-1.023,5.591,5.441,34.32,39.799,89.867,4.863,-1.178,6.130,5.994,35.11
00:01.253,39.089,80.147,3.426,-0.039,3.258,3.961,28.66,39.366,80.945,3.392,0.010,3.512,3.969,29.03,39.772,81.798,3.465,-0.142,3.361,3.872,29.32,39.422,82.272,3.698,-0.172,3.712,4.236,29.90,39.634,82.832,3.915,-0.381,4.011,4.193,30.20,39.781,83.676,3.940,-0.411,4.032,4.292,30.69,39.786,84.287,4.151,-0.501,4.364,4.462,31.13,39.836,85.199,4.390,-0.780,4.587,4.672,31.70,39.645,85.329,4.592,-0.856,4.884,4.889,32.01,39.477,86.162,4.638,-0.774,5.837,5.291,32.74,39.701,86.749,4.650,-0.795,5.259,5.243,32.87,40.636,87.022,4.381,-1.000,4.641,4.425,32.53,40.209,87.612,4.593,-0.827,5.638,5.002,33.24,40.121,88.21,4.693,-0.898,5.456,5.257,33.67,39.812,88.993,5.072,-1.197,5.591,5.776,34.52,39.421,89.939,5.376,-1.384,5.994,5.994,35.40
00:01.353,38.648,80.196,3.785,-0.032,3.258,4.388,29.03,38.943,81.021,3.749,0.024,3.512,4.340,29.40,39.291,81.893,3.822,-0.150,3.361,4.254,29.72,38.998,82.366,4.066,-0.191,3.712,4.670,30.30,39.162,82.892,4.309,-0.424,4.011,4.662,30.55,39.336,83.668,4.333,-0.460,4.032,4.716,31.04,39.324,84.331,4.559,-0.567,4.364,4.917,31.47,39.362,85.148,4.807,-0.890,4.587,5.113,32.08,39.165,85.396,5.025,-0.979,4.884,5.372,32.30,39.034,86.11,5.081,-0.885,5.837,5.701,33.01,39.221,86.832,5.094,-0.908,5.259,5.727,33.27,40.313,87.098,4.765,-1.151,4.641,4.756,32.80,39.796,87.685,5.010,-0.954,5.638,5.418,33.52,39.639,88.371,5.122,-1.035,5.456,5.765,34.00,39.298,89.112,5.556,-1.372,5.591,5.994,34.78,38.99,90.026,5.889,-1.591,6.355,6.355,35.72
00:01.453,38.143,80.312,4.144,-0.025,4.638,4.905,29.38,38.343,81.101,4.105,0.037,4.838,4.938,29.75,38.748,81.983,4.179,-0.159,4.709,4.801,30.12,38.485,82.454,4.433,-0.211,5.134,5.187,30.67,38.629,82.925,4.703,-0.468,5.334,5.182,30.92,38.856,83.716,4.726,-0.509,5.371,5.190,31.35,38.771,84.422,4.967,-0.632,5.591,5.473,31.82,38.942,85.139,5.223,-0.999,5.832,5.513,32.38,38.756,85.476,5.458,-1.102,6.131,5.786,32.69,38.428,86.135,5.525,-0.995,7.274,5.994,33.29,38.704,86.938,5.538,-1.022,6.516,5.994,33.67,39.857,87.202,5.149,-1.303,5.782,5.223,33.08,39.338,87.805,5.427,-1.082,6.920,5.892,33.86,39.17,88.393,5.551,-1.172,6.835,5.994,34.46,38.776,89.187,6.039,-1.546,6.700,6.367,35.22,38.521,90.132,6.401,-1.797,7.526,6.836,36.09
00:01.554,37.585,80.413,4.504,-0.018,4.638,5.468,29.82,37.695,81.236,4.462,0.050,4.838,5.598,30.23,38.172,82.098,4.536,-0.167,4.709,5.386,30.57,38.02,82.603,4.801,-0.230,5.134,5.675,31.09,37.96,83.01,5.097,-0.511,5.334,5.848,31.32,38.266,83.771,5.119,-0.558,5.371,5.772,31.72,38.149,84.499,5.375,-0.698,5.591,5.994,32.28,38.513,85.161,5.640,-1.109,5.832,5.930,32.67,38.351,85.542,5.891,-1.225,6.131,5.994,33.04,37.879,86.249,5.968,-1.106,7.274,6.550,33.73,38.229,86.98,5.982,-1.136,6.516,6.381,34.11,39.494,87.216,5.532,-1.454,5.782,5.575,33.48,38.853,87.876,5.844,-1.209,6.920,5.994,34.27,38.695,88.407,5.980,-1.309,6.835,6.263,34.81,38.243,89.227,6.522,-1.721,7.758,6.894,35.65,38.009,90.173,6.914,-2.004,7.526,7.343,36.49
00:01.653,36.943,80.502,4.863,-0.011,5.726,6.114,30.28,36.985,81.381,4.818,0.063,6.108,6.278,30.79,37.506,82.175,4.893,-0.175,5.851,5.994,31.06,37.44,82.72,5.169,-0.250,6.144,6.150,31.52,37.263,83.082,5.491,-0.554,6.541,6.407,31.86,37.533,83.877,5.513,-0.607,6.446,6.331,32.18,37.45,84.608,5.783,-0.763,6.778,6.583,32.77,37.917,85.24,6.056,-1.218,5.832,6.277,32.99,37.876,85.568,6.324,-1.348,6.131,6.397,33.37,37.193,86.358,6.412,-1.216,7.274,7.242,34.20,37.581,87.104,6.426,-1.250,6.516,7.041,34.47,39.062,87.248,5.916,-1.606,5.782,5.994,33.74,38.353,87.92,6.261,-1.337,6.920,6.481,34.66,38.16,88.432,6.409,-1.447,6.835,6.789,35.15,37.673,89.297,7.006,-1.895,7.758,7.464,36.05,37.414,90.297,7.427,-2.210,7.526,7.951,36.89
00:01.753,36.255,80.627,5.090,-0.004,5.726,6.811,30.80,36.399,81.472,5.041,0.076,6.108,6.870,31.39,36.831,82.252,5.117,-0.183,5.851,6.632,31.59,36.769,82.857,5.403,-0.269,6.144,6.835,32.02,36.53,83.214,5.751,-0.597,6.541,7.151,32.40,36.754,83.976,5.772,-0.655,6.446,7.111,32.77,36.695,84.747,6.071,-0.805,6.778,7.349,33.35,37.22,85.331,6.340,-1.300,7.288,6.976,33.46,37.371,85.652,6.634,-1.435,7.431,6.904,33.72,36.516,86.479,6.710,-1.305,8.537,7.929,34.76,36.876,87.213,6.720,-1.344,8.179,7.751,35.02,38.604,87.266,6.143,-1.731,5.782,6.084,34.07,37.703,87.98,6.525,-1.442,7.921,7.127,35.05,37.582,88.479,6.687,-1.558,7.855,7.361,35.55,36.971,89.355,7.333,-2.037,7.758,7.999,36.50,36.761,90.404,7.767,-2.385,9.129,8.088,37.39
