,ID 1215,ID 1215,ID 1215,ID 1215,ID 1215,ID 1215,ID 1215,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 767,ID 767,ID 767,ID 767,ID 767,ID 767,ID 767,ID 1207,ID 1207,ID 1207,ID 1207,ID 1207,ID 1207,ID 1207,ID 882,ID 882,ID 882,ID 882,ID 882,ID 882,ID 882,ID 797,ID 797,ID 797,ID 797,ID 797,ID 797,ID 797,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 700,ID 700,ID 700,ID 700,ID 700,ID 700,ID 700,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 602,ID 602,ID 602,ID 602,ID 602,ID 602,ID 602,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 662,ID 662,ID 662,ID 662,ID 662,ID 662,ID 662,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689
,JOHANSSON,JOHANSSON,JOHANSSON,JOHANSSON,JOHANSSON,JOHANSSON,JOHANSSON,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,RAITANEN,RAITANEN,RAITANEN,RAITANEN,RAITANEN,RAITANEN,RAITANEN,BLOMBERG,BLOMBERG,BLOMBERG,BLOMBERG,BLOMBERG,BLOMBERG,BLOMBERG,RUPPERT,RUPPERT,RUPPERT,RUPPERT,RUPPERT,RUPPERT,RUPPERT,MIELLET,MIELLET,MIELLET,MIELLET,MIELLET,MIELLET,MIELLET,BEBENDORF,BEBENDORF,BEBENDORF,BEBENDORF,BEBENDORF,BEBENDORF,BEBENDORF,DARU,DARU,DARU,DARU,DARU,DARU,DARU,ARCE,ARCE,ARCE,ARCE,ARCE,ARCE,ARCE,BEDRANI,BEDRANI,BEDRANI,BEDRANI,BEDRANI,BEDRANI,BEDRANI,SCHNEIDER,SCHNEIDER,SCHNEIDER,SCHNEIDER,SCHNEIDER,SCHNEIDER,SCHNEIDER,CARABANA,CARABANA,CARABANA,CARABANA,CARABANA,CARABANA,CARABANA,PEARCE,PEARCE,PEARCE,PEARCE,PEARCE,PEARCE,PEARCE,BOUIH,BOUIH,BOUIH,BOUIH,BOUIH,BOUIH,BOUIH,HABARTA,HABARTA,HABARTA,HABARTA,HABARTA,HABARTA,HABARTA,VICH,VICH,VICH,VICH,VICH,VICH,VICH
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
03:15.830,-4.047,81.944,6.135,0.031,1172.886,1167.369,2.81,-30.819,82.11,6.309,0.021,401.153,401.999,2.70,-1.927,81.756,6.181,0.076,1162.479,1165.249,3.07,-3.288,83.033,6.615,0.115,771.788,770.541,1.79,0,0,0.000,0.000,8.000,8.000,5.19,-5.814,81.709,6.207,0.034,1169.455,1169.137,3.10,0.029,81.724,6.148,0.040,1168.588,1163.293,3.08,-8.65,82.166,6.193,0.051,381.097,379.827,2.66,0,0,0.000,0.000,8.000,8.000,5.19,-7.557,82.634,6.283,0.039,1185.046,1170.880,2.26,1.884,81.772,6.085,0.080,1161.418,1161.437,3.07,-3.638,82.508,6.252,0.052,1169.846,1166.960,2.28,4.368,81.696,5.861,-0.002,1166.118,1158.953,3.11,-5.609,82.248,6.316,0.088,1182.955,1168.932,2.56,0,0,0.000,0.000,8.000,8.000,5.19,6.139,81.694,5.761,-0.105,1158.806,1157.181,3.08
03:15.930,-4.64,81.915,6.135,0.029,1174.107,1167.963,2.87,-31.392,82.114,6.318,0.025,401.153,402.572,2.70,-2.595,81.783,6.179,0.071,1163.733,1165.917,3.05,-3.768,83.002,6.605,0.101,771.788,771.021,1.78,0,0,0.000,0.000,8.000,8.000,5.19,-6.39,81.698,6.204,0.030,1169.455,1169.707,3.10,-0.769,81.761,6.167,0.049,1168.588,1164.091,3.09,-9.244,82.207,6.191,0.047,382.306,380.422,2.64,0,0,0.000,0.000,8.000,8.000,5.19,-8.248,82.692,6.288,0.040,1186.402,1171.571,2.18,1.272,81.824,6.094,0.080,1162.689,1162.049,3.04,-4.177,82.533,6.261,0.054,1171.152,1167.500,2.30,3.648,81.724,5.870,0.004,1167.291,1159.673,3.11,-6.179,82.285,6.324,0.088,1184.326,1169.502,2.56,0,0,0.000,0.000,8.000,8.000,5.19,5.556,81.751,5.746,-0.108,1160.337,1157.764,3.12
03:16.030,-5.267,81.973,6.135,0.027,1174.107,1168.590,2.89,-32.085,82.1,6.327,0.029,402.406,403.265,2.70,-3.243,81.759,6.177,0.065,1163.733,1166.565,3.03,-4.231,82.955,6.594,0.088,772.853,771.484,1.81,0,0,0.000,0.000,8.000,8.000,5.19,-6.987,81.73,6.202,0.028,1170.717,1170.304,3.11,-1.371,81.774,6.180,0.054,1170.092,1164.693,3.05,-9.771,82.198,6.178,0.037,382.306,380.949,2.60,0,0,0.000,0.000,8.000,8.000,5.19,-8.899,82.732,6.294,0.042,1186.402,1172.223,2.12,0.639,81.853,6.104,0.083,1162.689,1162.682,2.99,-4.86,82.507,6.270,0.057,1171.152,1168.183,2.28,3.036,81.719,5.875,0.006,1167.291,1160.285,3.09,-6.748,82.359,6.327,0.085,1184.326,1170.071,2.53,0,0,0.000,0.000,8.000,8.000,5.19,4.959,81.809,5.744,-0.103,1160.337,1158.362,3.06
03:16.130,-5.924,82.018,6.143,0.029,1175.334,1169.247,2.84,-32.852,82.092,6.332,0.029,402.406,404.032,2.71,-3.841,81.71,6.181,0.063,1165.055,1167.163,3.05,-4.907,82.994,6.583,0.078,772.853,772.160,1.86,0,0,0.000,0.000,8.000,8.000,5.19,-7.557,81.72,6.204,0.028,1170.717,1170.880,3.08,-1.947,81.796,6.195,0.059,1170.092,1165.269,3.04,-10.341,82.198,6.173,0.033,383.427,381.519,2.61,0,0,0.000,0.000,8.000,8.000,5.19,-9.465,82.718,6.302,0.044,1186.402,1172.789,2.08,-0.051,81.819,6.116,0.085,1163.936,1163.373,2.96,-5.552,82.509,6.284,0.061,1172.380,1168.875,2.30,2.473,81.675,5.881,0.009,1168.629,1160.848,3.09,-7.403,82.375,6.331,0.082,1185.476,1170.726,2.45,0,0,0.000,0.000,8.000,8.000,5.19,4.373,81.822,5.743,-0.099,1160.337,1158.948,3.00
03:16.230,-6.49,82.03,6.150,0.032,1175.334,1169.813,2.79,-33.516,82.111,6.336,0.030,403.860,404.697,2.72,-4.431,81.722,6.184,0.061,1165.055,1167.754,3.10,-5.546,82.987,6.571,0.067,773.985,772.799,1.82,0,0,0.000,0.000,8.000,8.000,5.19,-8.195,81.708,6.206,0.027,1171.883,1171.518,3.09,-2.583,81.796,6.209,0.063,1171.270,1165.905,3.01,-10.854,82.183,6.168,0.028,383.427,382.032,2.61,0,0,0.000,0.000,8.000,8.000,5.19,-10.026,82.68,6.311,0.047,1187.633,1173.350,2.09,-0.66,81.798,6.128,0.086,1163.936,1163.982,2.99,-6.249,82.506,6.297,0.065,1172.380,1169.572,2.30,1.887,81.678,5.886,0.011,1168.629,1161.434,3.13,-8.051,82.397,6.334,0.080,1185.476,1171.374,2.44,0,0,0.000,0.000,8.000,8.000,5.19,3.77,81.833,5.741,-0.094,1161.528,1159.551,2.99
03:16.330,-7.117,81.995,6.158,0.034,1176.551,1170.440,2.78,-34.119,82.128,6.340,0.030,403.860,405.300,2.70,-5.073,81.752,6.187,0.059,1166.236,1168.396,3.09,-6.335,82.996,6.559,0.057,773.985,773.588,1.82,0,0,0.000,0.000,8.000,8.000,5.19,-8.804,81.705,6.208,0.027,1171.883,1172.128,3.10,-3.324,81.807,6.223,0.067,1171.270,1166.646,3.01,-11.461,82.183,6.163,0.024,384.510,382.639,2.63,0,0,0.000,0.000,8.000,8.000,5.19,-10.727,82.687,6.320,0.049,1187.633,1174.051,2.13,-1.302,81.772,6.140,0.088,1165.236,1164.624,3.01,-6.876,82.493,6.311,0.070,1173.763,1170.199,2.30,1.379,81.655,5.891,0.013,1169.772,1161.942,3.13,-8.754,82.372,6.338,0.077,1186.780,1172.077,2.41,0,0,0.000,0.000,8.000,8.000,5.19,3.158,81.818,5.740,-0.089,1161.528,1160.163,2.98
03:16.430,-7.777,81.891,6.166,0.037,1176.551,1171.100,2.81,-34.794,82.158,6.344,0.031,405.127,405.975,2.68,-5.7,81.769,6.190,0.057,1166.236,1169.023,3.06,-7.064,82.996,6.547,0.046,775.414,774.317,1.81,0,0,0.000,0.000,8.000,8.000,5.19,-9.576,81.752,6.210,0.026,1173.130,1172.900,3.10,-3.989,81.802,6.238,0.072,1172.648,1167.311,3.00,-12.116,82.208,6.158,0.019,384.510,383.294,2.63,0,0,0.000,0.000,8.000,8.000,5.19,-11.314,82.683,6.329,0.051,1188.888,1174.638,2.12,-1.922,81.763,6.152,0.090,1165.236,1165.244,3.04,-7.572,82.498,6.324,0.074,1173.763,1170.895,2.32,0.826,81.643,5.896,0.015,1169.772,1162.495,3.16,-9.52,82.362,6.341,0.075,1186.780,1172.844,2.44,0,0,0.000,0.000,8.000,8.000,5.19,2.584,81.794,5.739,-0.085,1162.749,1160.737,2.99
03:16.530,-8.428,81.822,6.173,0.039,1177.845,1171.751,2.92,-35.44,82.152,6.348,0.031,405.127,406.621,2.65,-6.323,81.76,6.193,0.057,1167.506,1169.646,3.04,-7.666,83.092,6.538,0.040,775.414,774.920,1.81,0,0,0.000,0.000,8.000,8.000,5.19,-10.24,81.767,6.213,0.027,1173.130,1173.564,3.06,-4.592,81.762,6.247,0.074,1172.648,1167.915,3.01,-12.774,82.242,6.154,0.017,385.772,383.952,2.60,0,0,0.000,0.000,8.000,8.000,5.19,-11.941,82.692,6.326,0.047,1188.888,1175.265,2.13,-2.564,81.815,6.157,0.087,1166.492,1165.886,3.05,-8.234,82.5,6.321,0.068,1175.086,1171.557,2.31,0.113,81.668,5.902,0.017,1170.839,1163.209,3.17,-10.09,82.361,6.341,0.071,1188.248,1173.414,2.45,0,0,0.000,0.000,8.000,8.000,5.19,1.967,81.78,5.747,-0.076,1162.749,1161.354,3.02
03:16.630,-9.063,81.827,6.182,0.041,1177.845,1172.387,2.99,-35.973,82.173,6.322,0.016,406.449,407.154,2.66,-6.977,81.757,6.196,0.055,1167.506,1170.300,3.05,-8.35,83.198,6.529,0.034,776.748,775.604,1.72,0,0,0.000,0.000,8.000,8.000,5.19,-10.796,81.792,6.220,0.029,1174.568,1174.120,3.04,-5.17,81.798,6.258,0.076,1173.916,1168.493,3.05,-13.537,82.232,6.152,0.015,385.772,384.715,2.57,0,0,0.000,0.000,8.000,8.000,5.19,-12.62,82.76,6.323,0.043,1190.108,1175.937,2.12,-3.138,81.862,6.161,0.085,1166.492,1166.460,3.00,-8.869,82.544,6.318,0.063,1175.086,1172.193,2.31,-0.431,81.662,5.908,0.019,1170.839,1163.753,3.14,-10.639,82.374,6.342,0.067,1188.248,1173.963,2.45,0,0,0.000,0.000,8.000,8.000,5.19,1.391,81.816,5.756,-0.068,1163.934,1161.930,3.03
03:16.730,-9.709,81.882,6.191,0.044,1179.132,1173.033,2.98,-36.557,82.189,6.295,0.001,406.449,407.738,2.64,-7.595,81.717,6.199,0.054,1168.782,1170.918,3.05,-8.974,83.208,6.521,0.027,776.748,776.228,1.61,0,0,0.000,0.000,8.000,8.000,5.19,-11.39,81.78,6.228,0.032,1174.568,1174.714,3.02,-5.755,81.824,6.270,0.078,1173.916,1169.078,3.01,-14.129,82.21,6.149,0.013,387.194,385.307,2.58,0,0,0.000,0.000,8.000,8.000,5.19,-13.297,82.802,6.319,0.039,1190.108,1176.614,2.05,-3.818,81.906,6.166,0.083,1167.712,1167.140,2.95,-9.537,82.54,6.315,0.058,1176.383,1172.861,2.27,-1.091,81.648,5.915,0.022,1172.090,1164.413,3.15,-11.246,82.428,6.342,0.064,1189.361,1174.570,2.44,0,0,0.000,0.000,8.000,8.000,5.19,0.768,81.866,5.764,-0.059,1163.934,1162.553,2.99
03:16.830,-10.362,81.93,6.200,0.046,1179.132,1173.686,2.93,-37.077,82.258,6.268,-0.014,407.566,408.258,2.62,-8.169,81.702,6.202,0.052,1168.782,1171.492,3.09,-9.564,83.189,6.512,0.021,778.060,776.818,1.60,0,0,0.000,0.000,8.000,8.000,5.19,-12.023,81.755,6.236,0.034,1175.724,1175.347,3.03,-6.352,81.843,6.281,0.080,1175.086,1169.675,2.99,-14.707,82.188,6.147,0.011,387.194,385.885,2.60,0,0,0.000,0.000,8.000,8.000,5.19,-13.813,82.741,6.316,0.035,1191.468,1177.138,2.01,-4.42,81.892,6.170,0.080,1167.712,1167.737,2.90,-10.225,82.59,6.312,0.053,1176.383,1173.549,2.27,-1.679,81.663,5.921,0.024,1172.090,1165.001,3.16,-11.901,82.4,6.342,0.060,1189.361,1175.225,2.38,0,0,0.000,0.000,8.000,8.000,5.19,0.159,81.903,5.773,-0.051,1165.141,1163.163,2.94
03:16.930,-11.031,81.973,6.209,0.049,1180.436,1174.355,2.88,-37.672,82.23,6.242,-0.029,407.566,408.854,2.55,-8.801,81.703,6.205,0.051,1169.975,1172.125,3.11,-10.178,83.21,6.503,0.014,778.060,777.432,1.62,0,0,0.000,0.000,8.000,8.000,5.19,-12.693,81.765,6.244,0.037,1175.724,1176.017,3.06,-6.927,81.81,6.293,0.082,1175.086,1170.250,2.97,-15.325,82.172,6.145,0.008,388.364,386.497,2.62,0,0,0.000,0.000,8.000,8.000,5.19,-14.411,82.704,6.313,0.031,1191.468,1177.736,2.07,-5.067,81.856,6.174,0.078,1168.994,1168.390,2.92,-10.845,82.598,6.309,0.048,1177.739,1174.169,2.22,-2.238,81.678,5.927,0.026,1173.338,1165.560,3.15,-12.497,82.405,6.342,0.057,1190.623,1175.821,2.41,0,0,0.000,0.000,8.000,8.000,5.19,-0.397,81.84,5.782,-0.042,1165.141,1163.719,2.91
03:17.030,-11.662,81.915,6.214,0.048,1180.436,1174.986,2.84,-38.056,82.266,6.209,-0.043,408.680,409.238,2.58,-9.42,81.73,6.209,0.049,1169.975,1172.744,3.11,-10.967,83.255,6.490,0.005,779.265,778.221,1.60,0,0,0.000,0.000,8.000,8.000,5.19,-13.328,81.782,6.248,0.036,1177.021,1176.652,3.04,-7.627,81.814,6.299,0.080,1176.251,1170.950,3.00,-15.983,82.173,6.139,0.004,388.364,387.161,2.64,0,0,0.000,0.000,8.000,8.000,5.19,-14.957,82.678,6.299,0.021,1192.580,1178.282,2.11,-5.698,81.835,6.180,0.075,1168.994,1169.021,2.95,-11.404,82.639,6.308,0.043,1177.739,1174.728,2.21,-2.788,81.681,5.934,0.028,1173.338,1166.110,3.13,-13.215,82.388,6.342,0.052,1190.623,1176.539,2.40,0,0,0.000,0.000,8.000,8.000,5.19,-0.988,81.816,5.787,-0.036,1166.307,1164.310,2.97
03:17.130,-12.282,81.855,6.219,0.048,1181.736,1175.606,2.90,-38.422,82.252,6.169,-0.061,408.680,409.604,2.54,-10.082,81.749,6.213,0.049,1171.226,1173.406,3.08,-11.623,83.234,6.493,0.007,779.265,778.878,1.56,0,0,0.000,0.000,8.000,8.000,5.19,-14.045,81.817,6.254,0.037,1177.021,1177.370,3.03,-8.331,81.804,6.297,0.075,1176.251,1171.654,3.00,-16.604,82.189,6.146,0.007,389.639,387.782,2.64,0,0,0.000,0.000,8.000,8.000,5.19,-15.587,82.663,6.285,0.013,1192.580,1178.912,2.13,-6.298,81.86,6.182,0.072,1170.279,1169.621,2.98,-11.966,82.614,6.306,0.040,1178.919,1175.290,2.17,-3.425,81.679,5.934,0.027,1174.447,1166.747,3.13,-13.895,82.435,6.344,0.050,1191.937,1177.220,2.42,0,0,0.000,0.000,8.000,8.000,5.19,-1.686,81.825,5.791,-0.031,1166.307,1165.008,2.99
03:17.230,-12.955,81.846,6.224,0.048,1181.736,1176.279,2.96,-38.866,82.233,6.130,-0.078,408.680,410.048,2.56,-10.695,81.721,6.216,0.048,1171.226,1174.019,3.06,-12.239,83.223,6.497,0.008,780.709,779.494,1.58,0,0,0.000,0.000,8.000,8.000,5.19,-14.681,81.844,6.259,0.038,1178.373,1178.006,2.99,-8.979,81.824,6.295,0.070,1177.655,1172.303,3.01,-17.279,82.176,6.153,0.010,389.639,388.442,2.62,0,0,0.000,0.000,8.000,8.000,5.19,-16.292,82.686,6.271,0.004,1193.756,1179.617,2.15,-6.875,81.868,6.185,0.069,1170.279,1170.198,2.95,-12.515,82.596,6.305,0.037,1178.919,1175.839,2.20,-4.053,81.691,5.935,0.026,1174.447,1167.375,3.13,-14.448,82.437,6.346,0.048,1191.937,1177.773,2.38,0,0,0.000,0.000,8.000,8.000,5.19,-2.242,81.832,5.796,-0.027,1167.596,1165.564,2.99
03:17.330,-13.606,81.888,6.230,0.048,1183.036,1176.931,2.96,-39.406,82.157,6.090,-0.096,409.880,410.588,2.58,-11.339,81.703,6.220,0.047,1172.509,1174.663,3.09,-12.798,83.237,6.500,0.009,781.878,780.053,1.59,0,0,0.000,0.000,8.000,8.000,5.19,-15.282,81.845,6.265,0.039,1179.598,1178.607,2.97,-9.566,81.855,6.294,0.064,1178.879,1172.890,2.99,-17.978,82.159,6.160,0.013,390.935,389.156,2.63,0,0,0.000,0.000,8.000,8.000,5.19,-16.879,82.674,6.257,-0.004,1195.042,1180.204,2.12,-7.454,81.882,6.187,0.066,1171.456,1170.777,2.94,-13.18,82.558,6.303,0.033,1180.036,1176.504,2.21,-4.712,81.702,5.936,0.024,1175.718,1168.035,3.12,-15.031,82.446,6.348,0.047,1193.176,1178.356,2.37,0,0,0.000,0.000,8.000,8.000,5.19,-2.84,81.861,5.801,-0.022,1168.731,1166.162,2.98
03:17.430,-14.197,81.991,6.235,0.048,1183.036,1177.522,2.92,-39.86,82.147,6.050,-0.114,409.880,411.042,2.65,-11.954,81.706,6.224,0.047,1172.509,1175.278,3.11,-13.454,83.245,6.504,0.011,781.878,780.709,1.57,0,0,0.000,0.000,8.000,8.000,5.19,-15.913,81.807,6.271,0.040,1179.598,1179.238,2.96,-10.168,81.904,6.292,0.059,1178.879,1173.492,2.95,-18.591,82.162,6.167,0.016,390.935,389.769,2.65,0,0,0.000,0.000,8.000,8.000,5.19,-17.45,82.691,6.243,-0.012,1195.042,1180.775,2.14,-8.09,81.902,6.189,0.063,1171.456,1171.413,2.93,-13.837,82.55,6.302,0.030,1180.036,1177.155,2.25,-5.309,81.704,5.937,0.023,1175.718,1168.632,3.11,-15.681,82.461,6.350,0.045,1193.176,1179.006,2.36,0,0,0.000,0.000,8.000,8.000,5.19,-3.329,81.848,5.806,-0.018,1168.731,1166.651,2.95
03:17.530,-14.794,82.095,6.240,0.048,1184.279,1178.119,2.82,-40.382,82.093,6.010,-0.132,409.880,411.564,2.66,-12.582,81.722,6.226,0.045,1173.760,1175.906,3.10,-14.054,83.186,6.512,0.014,781.878,781.309,1.56,0,0,0.000,0.000,8.000,8.000,5.19,-16.582,81.772,6.271,0.037,1179.598,1179.907,3.00,-10.793,81.924,6.282,0.050,1178.879,1174.117,2.91,-19.15,82.167,6.176,0.021,392.247,390.329,2.65,0,0,0.000,0.000,8.000,8.000,5.19,-18.093,82.699,6.234,-0.017,1195.042,1181.419,2.12,-8.684,81.856,6.192,0.060,1172.671,1172.007,2.91,-14.443,82.505,6.299,0.026,1181.352,1177.768,2.26,-5.84,81.697,5.938,0.023,1176.968,1169.163,3.11,-16.295,82.444,6.353,0.044,1194.403,1179.620,2.35,0,0,0.000,0.000,8.000,8.000,5.19,-3.857,81.842,5.811,-0.014,1168.731,1167.179,2.96
03:17.630,-15.397,82.113,6.236,0.044,1184.279,1178.722,2.71,-41.091,82.019,5.978,-0.141,411.396,412.273,2.72,-13.224,81.732,6.227,0.043,1173.760,1176.548,3.09,-14.693,83.153,6.512,0.014,783.142,781.948,1.62,0,0,0.000,0.000,8.000,8.000,5.19,-17.137,81.757,6.267,0.033,1180.912,1180.462,3.04,-11.373,81.888,6.271,0.041,1180.119,1174.697,2.89,-19.69,82.213,6.178,0.020,392.247,390.869,2.64,0,0,0.000,0.000,8.000,8.000,5.19,-18.622,82.64,6.221,-0.023,1196.268,1181.948,2.11,-9.364,81.823,6.192,0.057,1172.671,1172.688,2.95,-15.066,82.438,6.293,0.022,1181.352,1178.391,2.31,-6.43,81.701,5.940,0.023,1176.968,1169.753,3.11,-16.954,82.437,6.356,0.043,1194.403,1180.279,2.37,0,0,0.000,0.000,8.000,8.000,5.19,-4.453,81.8,5.816,-0.011,1169.761,1167.776,2.97
03:17.730,-15.973,82.094,6.232,0.039,1185.485,1179.298,2.70,-41.648,81.994,5.946,-0.151,411.396,412.831,2.79,-13.852,81.769,6.227,0.041,1175.021,1177.177,3.08,-15.396,83.193,6.512,0.013,783.142,782.645,1.66,0,0,0.000,0.000,8.000,8.000,5.19,-17.744,81.745,6.263,0.029,1180.912,1181.069,3.05,-11.997,81.866,6.260,0.033,1180.119,1175.321,2.92,-20.282,82.263,6.179,0.020,393.347,391.461,2.60,0,0,0.000,0.000,8.000,8.000,5.19,-19.093,82.594,6.208,-0.029,1196.268,1182.419,2.17,-10.006,81.799,6.193,0.053,1173.941,1173.330,2.99,-15.678,82.437,6.286,0.017,1182.586,1179.003,2.37,-7.037,81.699,5.942,0.022,1178.089,1170.360,3.11,-17.619,82.487,6.360,0.043,1195.676,1180.944,2.37,0,0,0.000,0.000,8.000,8.000,5.19,-5.069,81.782,5.821,-0.007,1169.761,1168.392,3.01
03:17.831,-16.543,82.072,6.228,0.034,1186.625,1179.868,2.72,-42.168,81.943,5.913,-0.160,412.682,413.351,2.82,-14.479,81.777,6.227,0.039,1176.279,1177.804,3.04,-16.083,83.235,6.513,0.013,784.495,783.339,1.62,0,0,0.000,0.000,8.000,8.000,5.19,-18.323,81.768,6.260,0.025,1182.063,1181.649,3.06,-12.634,81.87,6.249,0.025,1181.318,1175.958,2.94,-20.974,82.272,6.181,0.019,394.620,392.153,2.55,0,0,0.000,0.000,8.000,8.000,5.19,-19.698,82.62,6.194,-0.035,1197.280,1183.024,2.22,-10.63,81.829,6.193,0.050,1175.201,1173.954,3.01,-16.316,82.432,6.280,0.012,1183.830,1179.641,2.37,-7.628,81.688,5.943,0.022,1179.281,1170.951,3.11,-18.241,82.561,6.363,0.042,1196.962,1181.567,2.32,0,0,0.000,0.000,8.000,8.000,5.19,-5.654,81.783,5.827,-0.004,1170.974,1168.971,3.03
03:17.930,-17.171,82.045,6.224,0.030,1186.625,1180.496,2.74,-42.664,81.964,5.881,-0.170,412.682,413.847,2.87,-15.127,81.776,6.227,0.036,1176.279,1178.452,3.03,-16.765,83.267,6.513,0.012,784.495,784.021,1.58,0,0,0.000,0.000,8.000,8.000,5.19,-18.906,81.773,6.256,0.021,1182.063,1182.232,3.04,-13.245,81.861,6.238,0.016,1181.318,1176.569,2.94,-21.565,82.281,6.182,0.019,394.620,392.744,2.54,0,0,0.000,0.000,8.000,8.000,5.19,-20.291,82.634,6.181,-0.041,1197.280,1183.617,2.19,-11.223,81.867,6.194,0.047,1175.201,1174.547,2.98,-16.87,82.455,6.273,0.007,1183.830,1180.195,2.38,-8.259,81.683,5.945,0.021,1179.281,1171.582,3.12,-18.939,82.592,6.366,0.041,1196.962,1182.265,2.25,0,0,0.000,0.000,8.000,8.000,5.19,-6.312,81.831,5.832,0.000,1170.974,1169.635,3.03
03:18.030,-17.814,82.071,6.219,0.025,1186.625,1181.139,2.77,-43.327,81.932,5.849,-0.179,412.682,414.510,2.85,-15.738,81.751,6.228,0.034,1176.279,1179.063,3.03,-17.407,83.295,6.514,0.012,785.853,784.663,1.54,0,0,0.000,0.000,8.000,8.000,5.19,-19.507,81.736,6.252,0.016,1183.236,1182.833,3.04,-13.798,81.888,6.227,0.008,1182.572,1177.123,2.95,-22.192,82.285,6.184,0.018,394.620,393.371,2.53,0,0,0.000,0.000,8.000,8.000,5.19,-20.934,82.658,6.174,-0.042,1198.471,1184.260,2.18,-11.835,81.904,6.195,0.046,1175.201,1175.159,2.94,-17.511,82.441,6.267,0.004,1183.830,1180.836,2.35,-8.913,81.688,5.954,0.025,1179.281,1172.237,3.13,-19.56,82.597,6.360,0.036,1196.962,1182.886,2.22,0,0,0.000,0.000,8.000,8.000,5.19,-6.923,81.854,5.842,0.005,1172.217,1170.246,2.98
03:18.130,-18.473,82.143,6.211,0.020,1187.902,1181.799,2.74,-43.976,81.962,5.846,-0.171,414.345,415.159,2.88,-16.309,81.744,6.227,0.032,1177.544,1179.634,3.06,-18.114,83.345,6.513,0.011,785.853,785.370,1.52,0,0,0.000,0.000,8.000,8.000,5.19,-20.099,81.737,6.250,0.014,1183.236,1183.425,3.07,-14.355,81.898,6.216,0.001,1182.572,1177.680,2.92,-22.821,82.238,6.179,0.015,395.850,394.000,2.53,0,0,0.000,0.000,8.000,8.000,5.19,-21.649,82.691,6.167,-0.044,1198.471,1184.975,2.15,-12.494,81.925,6.197,0.044,1176.421,1175.818,2.91,-18.201,82.469,6.261,0.000,1185.031,1181.527,2.37,-9.5,81.71,5.963,0.028,1180.572,1172.824,3.12,-20.18,82.538,6.353,0.031,1198.287,1183.506,2.21,0,0,0.000,0.000,8.000,8.000,5.19,-7.471,81.872,5.853,0.011,1172.217,1170.794,2.96
03:18.230,-18.953,82.193,6.203,0.014,1187.902,1182.279,2.67,-44.622,81.948,5.843,-0.164,414.345,415.805,2.85,-16.942,81.756,6.227,0.031,1177.544,1180.267,3.07,-18.754,83.39,6.513,0.010,787.208,786.010,1.47,0,0,0.000,0.000,8.000,8.000,5.19,-20.706,81.733,6.247,0.012,1184.429,1184.032,3.07,-14.882,81.887,6.205,-0.005,1183.679,1178.207,2.91,-23.45,82.277,6.174,0.011,395.850,394.629,2.57,0,0,0.000,0.000,8.000,8.000,5.19,-22.277,82.72,6.160,-0.045,1199.824,1185.603,2.12,-13.123,81.925,6.198,0.042,1176.421,1176.447,2.89,-18.804,82.485,6.255,-0.003,1185.031,1182.130,2.34,-10.048,81.73,5.973,0.032,1180.572,1173.372,3.10,-20.869,82.55,6.347,0.025,1198.287,1184.195,2.27,0,0,0.000,0.000,8.000,8.000,5.19,-8.094,81.865,5.863,0.016,1173.376,1171.417,2.94
