,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697
,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,BELL,BELL,BELL,BELL,BELL,BELL,BELL
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
01:48.358,-66.145,9.033,5.554,-0.030,612.034,606.289,53.50,-72.56,11.196,5.627,0.006,602.027,599.604,59.75,-64.484,8.376,5.450,-0.042,612.841,608.023,51.95,-68.656,9.605,5.465,-0.060,608.602,603.765,55.76,-69.526,9.352,5.654,0.008,610.272,603.031,56.16,-65.469,8.362,5.535,-0.028,617.001,607.104,52.69,-66.914,9.164,5.532,-0.023,613.374,605.533,54.30,-64.414,7.62,5.541,-0.003,618.891,608.228,51.43,-67.931,9.134,5.464,-0.026,612.402,604.567,54.96,-64.867,8.623,5.547,-0.017,614.704,607.628,52.44,-66.791,8.086,5.592,0.027,615.147,605.957,53.34,-70.841,9.913,5.576,-0.037,606.972,601.657,57.55,-66.21,7.259,5.534,-0.012,624.686,606.643,52.41,-64.842,7.659,5.525,-0.014,616.552,607.879,51.71
01:48.458,-65.584,8.794,5.535,-0.038,612.034,606.890,53.16,-72.054,10.973,5.623,0.004,602.027,600.129,59.22,-63.984,8.27,5.448,-0.041,612.841,608.535,51.52,-68.186,9.543,5.461,-0.059,608.602,604.206,55.34,-68.929,9.28,5.651,0.006,610.272,603.618,55.78,-64.895,8.288,5.529,-0.029,617.001,607.679,52.21,-66.426,9,5.525,-0.026,613.374,606.023,53.80,-63.907,7.559,5.542,-0.002,618.891,608.739,50.94,-67.336,8.857,5.464,-0.025,612.402,605.215,54.49,-64.384,8.514,5.547,-0.016,614.704,608.096,51.97,-66.245,7.809,5.590,0.025,615.147,606.479,52.95,-70.35,9.836,5.564,-0.041,606.972,602.092,57.10,-65.569,7.393,5.526,-0.016,624.686,607.234,51.95,-64.343,7.506,5.521,-0.016,616.552,608.318,51.27
01:48.558,-65.061,8.604,5.515,-0.046,612.034,607.443,52.59,-71.558,10.717,5.618,0.001,603.140,600.686,58.71,-63.516,8.242,5.447,-0.040,612.841,609.000,51.09,-67.63,9.495,5.457,-0.058,609.936,604.752,54.96,-68.445,9.26,5.647,0.004,611.317,604.038,55.30,-64.318,8.254,5.523,-0.031,618.089,608.208,51.75,-65.861,8.951,5.517,-0.029,613.374,606.584,53.33,-63.382,7.393,5.542,-0.002,619.960,609.285,50.53,-66.788,8.626,5.465,-0.024,612.402,605.807,53.88,-63.879,8.353,5.547,-0.015,614.704,608.623,51.55,-65.779,7.572,5.588,0.022,615.147,606.989,52.36,-69.782,9.663,5.553,-0.045,606.972,602.686,56.70,-65.083,7.275,5.518,-0.019,625.812,607.735,51.59,-63.743,7.464,5.516,-0.017,617.612,608.917,50.80
01:48.658,-64.545,8.554,5.496,-0.054,613.205,607.956,52.09,-71.007,10.468,5.614,-0.001,604.296,601.290,58.18,-63.046,8.171,5.445,-0.038,614.293,609.475,50.74,-67.113,9.301,5.453,-0.057,611.030,605.303,54.54,-67.88,9.176,5.643,0.002,612.360,604.603,54.95,-63.715,8.241,5.516,-0.033,619.259,608.805,51.32,-65.365,8.962,5.510,-0.031,614.458,607.064,52.90,-62.785,7.317,5.543,-0.001,621.097,609.886,50.05,-66.256,8.371,5.465,-0.023,613.663,606.336,53.33,-63.308,8.333,5.547,-0.014,615.738,609.188,51.08,-65.286,7.546,5.586,0.020,616.287,607.473,51.87,-69.26,9.609,5.541,-0.049,608.065,603.195,56.18,-64.186,8.113,5.510,-0.022,627.365,608.365,51.16,-63.169,7.399,5.512,-0.019,618.785,609.493,50.35
01:48.758,-64.019,8.496,5.476,-0.063,613.205,608.459,51.69,-70.458,10.245,5.610,-0.004,604.296,601.883,57.61,-62.476,8.131,5.443,-0.037,614.293,610.016,50.36,-66.722,9.173,5.448,-0.056,611.030,605.714,54.03,-67.409,9.095,5.639,0.000,612.360,605.078,54.49,-63.161,8.083,5.510,-0.034,619.259,609.378,50.88,-64.878,8.808,5.502,-0.034,614.458,607.573,52.56,-62.202,7.222,5.543,-0.001,621.097,610.402,49.57,-65.786,8.161,5.465,-0.022,613.663,606.843,52.77,-62.772,8.287,5.547,-0.013,615.738,609.724,50.66,-64.752,7.472,5.584,0.017,616.287,607.987,51.50,-68.731,9.537,5.529,-0.053,608.065,603.718,55.77,-63.632,8.057,5.503,-0.026,627.365,608.920,51.12,-62.618,7.24,5.507,-0.020,618.785,609.990,49.90
01:48.858,-63.542,8.477,5.461,-0.068,614.252,608.932,51.28,-69.914,10.074,5.605,-0.006,604.296,602.424,57.07,-61.713,7.964,5.444,-0.034,614.293,610.794,49.93,-66.301,9.061,5.445,-0.056,611.030,606.130,53.67,-66.729,8.903,5.633,-0.004,612.360,605.784,54.10,-62.657,7.922,5.506,-0.035,619.259,609.903,50.38,-64.407,8.604,5.497,-0.035,614.458,608.058,52.10,-61.603,7.11,5.536,-0.004,621.097,611.010,49.09,-65.184,8.113,5.471,-0.018,614.762,607.439,52.29,-62.125,8.238,5.547,-0.012,616.841,610.350,50.25,-64.149,7.499,5.585,0.017,617.318,608.511,51.07,-68.217,9.374,5.518,-0.055,609.123,604.223,55.34,-63.389,7.333,5.498,-0.026,627.365,609.289,50.69,-61.995,7.189,5.509,-0.018,618.785,610.610,49.40
01:48.958,-62.92,8.408,5.450,-0.070,614.252,609.557,50.93,-69.43,9.916,5.597,-0.010,605.463,602.932,56.56,-61.111,7.908,5.442,-0.033,615.647,611.398,49.27,-65.866,8.994,5.439,-0.056,611.030,606.569,53.29,-66.196,8.817,5.623,-0.009,613.553,606.290,53.48,-62.125,7.769,5.502,-0.035,620.375,610.409,49.91,-63.926,8.44,5.491,-0.036,615.952,608.561,51.63,-60.939,7.047,5.528,-0.008,622.307,611.676,48.59,-64.584,8.136,5.478,-0.013,614.762,607.987,51.83,-61.56,8.168,5.547,-0.012,616.841,610.920,49.75,-63.586,7.664,5.587,0.017,617.318,609.036,50.66,-67.851,9.275,5.507,-0.058,609.123,604.603,54.87,-62.894,7.119,5.494,-0.027,628.484,609.814,50.01,-61.475,7.143,5.511,-0.016,619.982,611.133,48.92
01:49.058,-62.362,8.333,5.439,-0.072,615.354,610.103,50.44,-68.944,9.745,5.590,-0.013,605.463,603.447,56.11,-60.596,7.858,5.441,-0.032,615.647,611.915,48.80,-65.277,8.77,5.432,-0.056,612.319,607.194,52.93,-65.526,8.624,5.612,-0.014,613.553,606.987,53.04,-61.582,7.712,5.497,-0.035,620.375,610.955,49.42,-63.467,8.395,5.486,-0.037,615.952,609.020,51.17,-60.491,7.047,5.521,-0.012,622.307,612.047,48.07,-63.966,8.079,5.484,-0.009,615.970,608.586,51.42,-60.966,7.985,5.547,-0.011,618.058,611.532,49.31,-62.927,7.659,5.588,0.017,618.499,609.684,50.38,-67.464,9.176,5.496,-0.061,609.123,605.002,54.54,-62.203,7.146,5.490,-0.027,628.484,610.410,49.51,-60.996,7.014,5.513,-0.014,619.982,611.623,48.52
01:49.158,-61.724,8.256,5.428,-0.074,615.354,610.746,49.99,-68.453,9.533,5.583,-0.016,606.492,603.981,55.64,-60.056,7.856,5.440,-0.030,616.775,612.424,48.40,-64.755,8.626,5.426,-0.057,612.319,607.736,52.36,-64.972,8.432,5.601,-0.019,614.794,607.570,52.43,-61.008,7.675,5.493,-0.036,621.469,611.529,49.00,-63.002,8.392,5.480,-0.038,615.952,609.479,50.81,-60.069,7.128,5.513,-0.015,623.421,612.462,47.76,-63.427,7.94,5.491,-0.005,615.970,609.142,50.94,-60.397,7.918,5.548,-0.010,618.058,612.080,48.76,-62.36,7.504,5.589,0.017,618.499,610.209,49.91,-66.968,9.017,5.485,-0.063,610.445,605.523,54.19,-61.486,7.196,5.486,-0.028,629.690,611.115,49.04,-60.434,6.85,5.514,-0.012,621.002,612.117,48.09
01:49.258,-61.174,8.244,5.417,-0.076,616.560,611.293,49.48,-67.956,9.342,5.576,-0.020,607.547,604.483,55.14,-59.559,7.874,5.438,-0.029,617.801,612.919,48.02,-64.052,8.517,5.420,-0.057,613.489,608.424,51.89,-64.361,8.293,5.590,-0.024,615.988,608.158,51.90,-60.449,7.683,5.488,-0.036,622.591,612.044,48.57,-62.429,8.444,5.475,-0.039,617.373,610.023,50.48,-59.517,7.136,5.505,-0.019,623.421,613.012,47.52,-62.975,7.812,5.497,-0.001,617.137,609.610,50.46,-59.784,7.892,5.548,-0.009,619.247,612.693,48.31,-61.76,7.39,5.590,0.016,619.735,610.819,49.40,-66.442,8.748,5.474,-0.066,611.542,606.067,53.73,-60.819,7.215,5.482,-0.029,631.063,611.775,48.57,-59.903,6.835,5.516,-0.010,622.097,612.648,47.58
01:49.358,-60.682,8.185,5.406,-0.078,616.560,611.789,49.09,-67.437,9.137,5.569,-0.023,607.547,605.039,54.66,-59.035,7.847,5.437,-0.028,617.801,613.443,47.68,-63.439,8.301,5.413,-0.058,613.489,609.065,51.31,-63.925,8.162,5.579,-0.029,615.988,608.612,51.37,-59.853,7.563,5.483,-0.036,622.591,612.647,48.18,-61.903,8.373,5.469,-0.040,617.373,610.554,50.11,-58.949,7.034,5.498,-0.023,623.421,613.585,47.13,-62.467,7.665,5.504,0.003,617.137,610.083,50.05,-59.201,7.872,5.548,-0.008,619.247,613.276,47.85,-61.15,7.355,5.592,0.016,619.735,611.428,48.90,-65.913,8.634,5.460,-0.069,611.542,606.608,53.17,-60.257,7.046,5.483,-0.027,631.063,612.280,48.11,-59.29,6.801,5.520,-0.008,622.097,613.262,47.19
01:49.458,-60.348,8.232,5.412,-0.071,617.603,612.107,48.70,-66.926,8.936,5.561,-0.025,607.547,605.586,54.15,-58.38,7.739,5.443,-0.023,617.801,614.079,47.29,-62.809,8.125,5.402,-0.061,614.844,609.717,50.73,-63.585,8.14,5.570,-0.032,615.988,608.950,50.97,-59.348,7.372,5.484,-0.034,622.591,613.164,47.67,-61.368,8.301,5.462,-0.042,618.472,611.093,49.69,-58.284,6.847,5.490,-0.026,624.962,614.193,46.66,-61.984,7.725,5.510,0.006,617.137,610.555,49.59,-58.595,7.875,5.551,-0.006,620.443,613.880,47.43,-60.5,7.515,5.595,0.017,620.954,612.005,48.44,-65.386,8.399,5.447,-0.072,611.542,607.176,52.71,-59.93,6.864,5.484,-0.024,631.063,612.619,47.59,-58.693,6.79,5.523,-0.006,622.097,613.858,46.73
01:49.558,-60.042,8.266,5.417,-0.064,617.603,612.410,48.49,-66.411,8.816,5.554,-0.028,608.659,606.081,53.64,-57.707,7.624,5.448,-0.019,618.993,614.754,46.75,-62.349,8.037,5.390,-0.064,614.844,610.154,50.16,-62.979,8.117,5.560,-0.036,615.988,609.551,50.72,-58.858,7.197,5.484,-0.032,623.746,613.665,47.18,-60.78,8.198,5.454,-0.044,618.472,611.690,49.26,-57.642,6.761,5.482,-0.028,624.962,614.837,46.05,-61.368,7.794,5.517,0.009,618.601,611.157,49.29,-58.041,7.88,5.554,-0.004,620.443,614.415,47.00,-59.839,7.555,5.599,0.018,620.954,612.661,48.09,-64.883,8.081,5.433,-0.076,612.659,607.739,52.17,-59.417,6.81,5.485,-0.022,631.063,613.134,47.23,-58.185,6.675,5.527,-0.003,623.313,614.295,46.30
01:49.658,-59.538,8.22,5.423,-0.057,617.603,612.915,48.30,-65.916,8.677,5.546,-0.030,608.659,606.595,53.19,-57.044,7.5,5.454,-0.015,618.993,615.420,46.20,-61.725,7.915,5.379,-0.067,615.971,610.788,49.77,-62.429,8.121,5.550,-0.039,617.397,610.063,50.27,-58.333,7.148,5.484,-0.030,623.746,614.138,46.71,-60.212,8.084,5.447,-0.045,619.613,612.252,48.77,-57.077,6.706,5.474,-0.031,626.303,615.402,45.54,-60.783,7.909,5.523,0.012,618.601,611.723,48.90,-57.423,7.791,5.556,-0.003,621.609,615.035,46.61,-59.238,7.57,5.603,0.019,622.285,613.260,47.65,-64.38,7.827,5.419,-0.079,612.659,608.223,51.59,-58.878,6.798,5.486,-0.020,632.533,613.673,46.83,-57.66,6.763,5.530,-0.001,623.313,614.819,45.86
01:49.758,-58.962,8.147,5.428,-0.051,618.747,613.495,47.91,-65.426,8.544,5.539,-0.033,609.701,607.103,52.75,-56.373,7.374,5.460,-0.010,620.350,616.076,45.64,-61.206,7.94,5.367,-0.069,615.971,611.300,49.24,-61.798,8.059,5.540,-0.043,617.397,610.697,49.89,-57.795,7.278,5.484,-0.028,624.786,614.673,46.30,-59.698,8.057,5.439,-0.047,619.613,612.767,48.29,-56.64,6.832,5.467,-0.034,626.303,615.837,45.10,-60.154,7.934,5.529,0.015,619.817,612.320,48.57,-56.899,7.768,5.559,-0.001,621.609,615.554,46.11,-58.698,7.453,5.607,0.021,622.285,613.807,47.24,-63.953,7.612,5.406,-0.082,613.816,608.684,51.06,-58.215,6.72,5.488,-0.018,632.533,614.265,46.44,-57.036,6.763,5.534,0.001,624.346,615.442,45.55
01:49.858,-58.35,8.105,5.427,-0.049,619.935,614.102,47.45,-64.928,8.388,5.530,-0.036,610.725,607.624,52.30,-56.097,7.658,5.470,-0.004,620.350,616.352,45.08,-60.749,7.918,5.363,-0.068,617.112,611.756,48.89,-61.353,8.09,5.510,-0.055,618.574,611.130,49.40,-57.218,7.369,5.488,-0.024,625.912,615.248,46.01,-59.166,8.116,5.435,-0.047,620.700,613.294,47.91,-56.182,6.93,5.468,-0.032,627.757,616.267,44.88,-59.557,7.807,5.539,0.019,621.035,612.925,48.15,-56.386,7.813,5.559,0.000,622.750,616.063,45.73,-58.157,7.265,5.608,0.020,623.424,614.312,46.78,-63.459,7.392,5.390,-0.086,614.829,609.209,50.60,-57.464,6.709,5.485,-0.018,633.733,615.016,45.92,-56.5,6.777,5.542,0.005,625.500,615.978,45.11
01:49.958,-57.706,8.103,5.433,-0.044,619.935,614.746,46.99,-64.373,8.226,5.522,-0.038,610.725,608.159,51.84,-55.671,7.743,5.481,0.002,620.350,616.779,45.08,-60.272,7.909,5.368,-0.062,617.112,612.205,48.55,-60.898,7.948,5.484,-0.066,618.574,611.604,49.10,-56.632,7.364,5.493,-0.021,625.912,615.834,45.67,-58.571,8.077,5.432,-0.046,620.700,613.890,47.58,-55.749,6.998,5.471,-0.029,627.757,616.701,44.63,-59.017,7.652,5.543,0.020,621.035,613.474,47.63,-55.916,7.834,5.562,0.001,622.750,616.533,45.40,-57.599,7.086,5.611,0.020,623.424,614.873,46.26,-62.693,7.636,5.382,-0.085,614.829,609.919,50.10,-56.793,6.495,5.489,-0.015,633.733,615.691,45.38,-55.881,6.825,5.550,0.009,625.500,616.568,44.74
01:50.058,-57.186,8.124,5.439,-0.038,619.935,615.265,46.53,-63.817,8.082,5.515,-0.040,610.725,608.733,51.34,-55.035,7.68,5.493,0.008,621.743,617.415,44.84,-59.758,7.834,5.373,-0.056,617.112,612.722,48.21,-60.401,7.948,5.459,-0.076,618.574,612.074,48.68,-56.08,7.262,5.498,-0.017,625.912,616.369,45.25,-58.005,8.048,5.429,-0.045,621.826,614.448,47.13,-55.087,6.918,5.474,-0.025,627.757,617.363,44.37,-58.441,7.648,5.547,0.021,621.035,614.020,47.14,-55.345,7.913,5.565,0.002,622.750,617.105,45.08,-56.999,7.13,5.614,0.021,624.582,615.472,45.74,-62.074,7.675,5.375,-0.085,614.829,610.471,49.73,-56.408,6.431,5.492,-0.012,635.172,616.041,44.75,-55.297,6.895,5.558,0.013,625.500,617.153,44.34
01:50.158,-56.837,8.226,5.445,-0.033,621.105,615.612,46.18,-63.233,7.986,5.507,-0.041,611.887,609.324,50.84,-54.229,7.454,5.504,0.014,621.743,618.221,44.35,-59.21,7.777,5.378,-0.050,618.569,613.274,47.79,-59.979,8.089,5.433,-0.086,619.979,612.485,48.33,-55.501,7.213,5.503,-0.013,627.071,616.949,44.79,-57.309,7.93,5.425,-0.044,621.826,615.146,46.71,-54.37,6.755,5.477,-0.022,628.862,618.080,43.84,-57.888,7.655,5.551,0.022,622.174,614.573,46.73,-54.725,7.919,5.568,0.004,624.315,617.725,44.73,-56.402,7.282,5.617,0.021,624.582,616.047,45.35,-61.497,7.644,5.368,-0.084,616.251,611.048,49.32,-55.862,6.413,5.496,-0.010,635.172,616.587,44.43,-54.747,6.974,5.566,0.017,626.719,617.703,43.98
01:50.258,-56.154,8.238,5.451,-0.028,621.105,616.295,46.01,-62.704,7.858,5.499,-0.043,611.887,609.868,50.36,-53.722,7.494,5.515,0.020,623.214,618.728,43.62,-58.725,7.715,5.383,-0.044,618.569,613.762,47.37,-59.572,8.111,5.408,-0.097,619.979,612.889,48.13,-54.911,7.174,5.507,-0.009,627.071,617.539,44.35,-56.848,7.87,5.422,-0.044,623.097,615.608,46.13,-53.798,6.754,5.480,-0.019,628.862,618.652,43.22,-57.256,7.673,5.555,0.023,622.174,615.204,46.35,-54.149,7.85,5.570,0.005,624.315,618.301,44.30,-55.815,7.381,5.620,0.021,625.794,616.634,45.03,-60.954,7.59,5.360,-0.083,616.251,611.593,48.89,-55.38,6.5,5.499,-0.007,635.172,617.070,44.04,-54.154,6.944,5.575,0.021,626.719,618.296,43.64
01:50.358,-55.408,8.133,5.459,-0.022,622.142,617.042,45.53,-62.165,7.806,5.494,-0.044,613.017,610.364,49.89,-53.088,7.508,5.526,0.025,623.214,619.362,43.29,-58.135,7.8,5.396,-0.035,619.602,614.323,46.98,-58.926,8.242,5.389,-0.101,619.979,613.524,47.86,-54.387,7.261,5.514,-0.006,628.237,618.063,43.90,-56.302,7.881,5.434,-0.035,623.097,616.147,45.76,-53.346,6.883,5.486,-0.015,630.162,619.104,42.82,-56.599,7.677,5.561,0.024,623.359,615.861,45.91,-53.592,7.811,5.570,0.005,625.507,618.858,43.84,-55.161,7.373,5.624,0.022,625.794,617.289,44.69,-60.321,7.376,5.362,-0.078,617.369,612.193,48.47,-54.796,6.654,5.502,-0.005,636.585,617.654,43.76,-53.617,6.876,5.583,0.025,627.858,618.833,43.20
01:50.458,-54.413,8.006,5.469,-0.016,622.142,618.037,44.93,-61.607,7.747,5.489,-0.044,613.017,610.926,49.48,-52.627,7.558,5.537,0.029,624.355,619.823,42.85,-57.621,7.844,5.410,-0.026,619.602,614.836,46.62,-57.999,8.149,5.370,-0.105,621.478,614.452,47.49,-53.824,7.38,5.520,-0.002,628.237,618.626,43.59,-55.835,7.967,5.447,-0.027,624.099,616.614,45.38,-52.897,7.029,5.491,-0.012,630.162,619.553,42.59,-56.006,7.618,5.567,0.026,623.359,616.443,45.45,-52.93,7.814,5.570,0.004,625.507,619.520,43.42,-54.617,7.272,5.629,0.024,627.038,617.833,44.22,-59.788,7.47,5.363,-0.073,617.369,612.718,47.87,-54.081,6.789,5.505,-0.003,636.585,618.369,43.45,-53.021,6.835,5.591,0.028,627.858,619.429,42.78
01:50.558,-53.662,7.96,5.478,-0.011,623.899,618.788,44.14,-61.056,7.653,5.484,-0.044,614.121,611.484,49.04,-52.195,7.661,5.548,0.033,624.355,620.255,42.56,-57.068,7.893,5.423,-0.018,620.703,615.388,46.29,-57.607,8.07,5.352,-0.109,621.478,614.845,46.77,-53.213,7.41,5.527,0.002,629.343,619.237,43.28,-55.328,8.007,5.460,-0.018,624.099,617.122,45.11,-52.459,7.141,5.497,-0.008,630.162,619.991,42.37,-55.557,7.475,5.573,0.028,624.610,616.893,44.99,-52.454,7.844,5.570,0.004,626.726,619.990,42.95,-54.018,7.216,5.633,0.025,627.038,618.432,43.76,-59.275,7.64,5.365,-0.068,618.541,613.219,47.56,-53.448,6.79,5.508,-0.002,637.915,619.002,43.04,-52.47,6.866,5.600,0.031,628.996,619.980,42.32
01:50.658,-53.165,8.01,5.487,-0.005,623.899,619.285,43.57,-60.496,7.585,5.479,-0.044,614.121,612.004,48.58,-51.796,7.795,5.559,0.038,624.355,620.654,42.32,-56.55,7.924,5.436,-0.009,620.703,615.905,45.93,-57.504,8.051,5.333,-0.114,622.809,614.949,46.44,-52.623,7.238,5.533,0.005,629.343,619.827,42.87,-54.809,8.037,5.473,-0.009,624.099,617.641,44.78,-51.857,7.103,5.502,-0.004,631.555,620.593,42.14,-54.988,7.434,5.578,0.029,624.610,617.462,44.57,-51.965,7.929,5.570,0.003,626.726,620.485,42.64,-53.48,7.209,5.638,0.026,628.191,618.970,43.30,-58.783,7.676,5.366,-0.063,618.541,613.707,47.32,-52.977,6.657,5.510,0.000,637.915,619.473,42.59,-51.869,6.859,5.608,0.034,628.996,620.581,41.96
01:50.758,-52.487,7.975,5.497,0.000,625.147,619.963,43.26,-59.922,7.542,5.475,-0.044,615.243,612.580,48.14,-51.156,7.746,5.570,0.042,625.679,621.294,42.14,-55.927,7.848,5.449,-0.001,621.788,616.522,45.59,-57.029,8.113,5.315,-0.118,622.809,615.422,46.35,-52.01,7.088,5.540,0.009,630.557,620.440,42.33,-54.129,7.975,5.485,-0.001,625.606,618.321,44.44,-51.122,6.931,5.508,-0.001,631.555,621.328,41.69,-54.418,7.433,5.584,0.031,625.642,618.032,44.14,-51.397,7.952,5.570,0.003,626.726,621.053,42.35,-52.895,7.285,5.642,0.027,628.191,619.555,42.91,-58.261,7.704,5.368,-0.058,619.566,614.199,46.99,-52.583,6.648,5.513,0.002,639.026,619.867,42.17,-51.301,6.874,5.616,0.037,630.148,621.149,41.53
01:50.858,-51.941,8.032,5.506,0.006,625.147,620.509,42.75,-59.37,7.494,5.470,-0.044,615.243,613.133,47.70,-50.61,7.733,5.581,0.047,625.679,621.840,41.65,-55.271,7.788,5.462,0.008,621.788,617.179,45.10,-56.688,8.101,5.296,-0.122,622.809,615.763,46.06,-51.377,7.059,5.546,0.012,630.557,621.073,41.79,-53.509,7.951,5.498,0.006,625.606,618.941,43.91,-50.505,6.881,5.509,0.000,632.935,621.945,41.05,-53.888,7.581,5.589,0.032,625.642,618.562,43.74,-50.822,7.891,5.569,0.002,628.279,621.628,41.97,-52.392,7.497,5.645,0.027,629.311,620.058,42.55,-57.81,7.942,5.373,-0.053,619.566,614.645,46.64,-51.97,6.678,5.521,0.006,639.026,620.480,41.88,-50.64,6.814,5.620,0.037,630.148,621.810,41.14
01:50.958,-51.622,8.059,5.529,0.017,626.371,620.828,42.41,-58.832,7.474,5.469,-0.042,616.371,613.672,47.28,-49.968,7.705,5.587,0.048,626.867,622.482,41.25,-54.628,7.774,5.466,0.009,623.074,617.822,44.59,-56.217,8.151,5.296,-0.116,622.809,616.232,45.81,-50.819,7.181,5.554,0.016,631.814,621.631,41.32,-52.973,7.984,5.510,0.013,626.908,619.477,43.46,-49.852,6.866,5.511,0.001,632.935,622.592,40.58,-53.23,7.622,5.594,0.032,626.752,619.220,43.47,-50.271,7.825,5.569,0.002,628.279,622.179,41.52,-51.797,7.603,5.647,0.026,629.311,620.653,42.35,-57.261,7.824,5.378,-0.048,620.574,615.196,46.49,-51.476,6.868,5.528,0.009,640.033,620.974,41.47,-50.02,6.714,5.623,0.037,631.377,622.430,40.63
01:51.058,-51.12,8.067,5.552,0.028,626.371,621.330,42.20,-58.322,7.479,5.469,-0.040,616.371,614.142,46.89,-49.224,7.69,5.593,0.049,626.867,623.226,40.78,-54.025,7.862,5.469,0.011,624.311,618.425,44.12,-55.859,8.163,5.296,-0.110,624.200,616.590,45.52,-50.273,7.343,5.561,0.019,632.943,622.177,41.01,-52.427,8.024,5.523,0.019,627.980,620.023,43.10,-49.336,6.903,5.512,0.002,634.176,623.114,40.11,-52.587,7.534,5.598,0.033,628.042,619.863,43.03,-49.783,7.798,5.568,0.001,629.394,622.667,41.08,-51.291,7.449,5.650,0.026,630.447,621.159,42.00,-56.645,7.588,5.383,-0.042,621.786,615.817,46.02,-50.823,6.908,5.536,0.013,641.197,621.627,41.26,-49.274,6.543,5.627,0.037,632.757,623.176,40.12
01:51.159,-50.284,7.962,5.575,0.039,626.371,622.166,41.85,-57.785,7.423,5.468,-0.038,617.425,614.680,46.53,-48.78,7.835,5.600,0.050,628.253,623.670,40.24,-53.504,7.908,5.473,0.013,624.311,618.946,43.76,-55.142,8.117,5.296,-0.104,624.200,617.308,45.27,-49.733,7.43,5.569,0.022,632.943,622.717,40.74,-51.908,8.107,5.536,0.026,627.980,620.542,42.75,-48.915,7.06,5.513,0.002,634.176,623.535,39.77,-51.966,7.477,5.603,0.033,628.042,620.484,42.51,-49.388,7.798,5.568,0.001,629.394,623.057,40.72,-50.727,7.372,5.652,0.026,630.447,621.723,41.54,-56.035,7.559,5.387,-0.037,621.786,616.414,45.42,-50.244,6.86,5.543,0.017,641.197,622.206,40.82,-48.646,6.437,5.631,0.037,632.757,623.804,39.47
